starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 23 23:43:42 2023	1700779422	0	13750	13750	13750
Thu Nov 23 23:43:42 2023	1700779422	0	13750	13750	13750
Thu Nov 23 23:43:42 2023	1700779422	0	13762	13763	13762
Thu Nov 23 23:43:42 2023	1700779422	0	13763	13763	13762
Thu Nov 23 23:43:42 2023	1700779422	0	13763	13763	13763
Thu Nov 23 23:43:56 2023	1700779436	0	13839	13839	13839
Thu Nov 23 23:43:56 2023	1700779436	0	13839	13839	13839
Thu Nov 23 23:43:56 2023	1700779436	0	13840	13840	13840
Thu Nov 23 23:43:56 2023	1700779436	0	13840	13840	13840
Thu Nov 23 23:43:56 2023	1700779436	0	13840	13841	13840
Thu Nov 23 23:43:56 2023	1700779436	0	13842	13842	13842
Thu Nov 23 23:43:56 2023	1700779436	0	13845	13845	13845
Thu Nov 23 23:43:56 2023	1700779436	0	13851	13851	13851
Thu Nov 23 23:43:56 2023	1700779436	0	13858	13858	13858
Thu Nov 23 23:43:56 2023	1700779436	0	13858	13858	13858
Thu Nov 23 23:43:56 2023	1700779436	0	13861	13861	13861
Thu Nov 23 23:43:56 2023	1700779436	0	13861	13862	13861
Thu Nov 23 23:43:56 2023	1700779436	0	13863	13863	13863
Thu Nov 23 23:43:56 2023	1700779436	0	13864	13864	13864
Thu Nov 23 23:43:56 2023	1700779436	0	13864	13864	13864
Thu Nov 23 23:43:56 2023	1700779436	0	13864	13864	13864
Thu Nov 23 23:43:56 2023	1700779436	0	13864	13864	13864
Thu Nov 23 23:43:56 2023	1700779436	0	13864	13865	13864
Thu Nov 23 23:43:56 2023	1700779436	0	13865	13865	13865
Thu Nov 23 23:43:56 2023	1700779436	0	13865	13865	13865
Thu Nov 23 23:43:56 2023	1700779436	0	13865	13865	13865
Thu Nov 23 23:43:56 2023	1700779436	0	13865	13865	13865
Thu Nov 23 23:43:56 2023	1700779436	0	13865	13865	13865
Thu Nov 23 23:43:56 2023	1700779436	0	13866	13866	13865
Thu Nov 23 23:43:56 2023	1700779436	0	13866	13866	13866
Thu Nov 23 23:43:56 2023	1700779436	0	13866	13866	13866
Thu Nov 23 23:43:56 2023	1700779436	0	13867	13867	13867
Thu Nov 23 23:43:56 2023	1700779436	0	13867	13867	13867
Thu Nov 23 23:43:56 2023	1700779436	0	13867	13867	13867
Thu Nov 23 23:43:56 2023	1700779436	0	13867	13867	13867
Thu Nov 23 23:43:56 2023	1700779436	0	13867	13867	13867
Thu Nov 23 23:43:56 2023	1700779436	0	13867	13867	13867
Thu Nov 23 23:43:56 2023	1700779436	0	13868	13868	13867
Thu Nov 23 23:43:56 2023	1700779436	0	13870	13870	13869
Thu Nov 23 23:43:56 2023	1700779436	0	13870	13870	13870
Thu Nov 23 23:43:56 2023	1700779436	0	13870	13870	13870
Thu Nov 23 23:43:56 2023	1700779436	0	13870	13870	13870
Thu Nov 23 23:43:56 2023	1700779436	0	13871	13871	13871
Thu Nov 23 23:43:56 2023	1700779436	0	13871	13871	13871
Thu Nov 23 23:43:56 2023	1700779436	0	13871	13871	13871
Thu Nov 23 23:43:56 2023	1700779436	0	13872	13872	13872
Thu Nov 23 23:43:56 2023	1700779436	0	13876	13876	13875
Thu Nov 23 23:43:56 2023	1700779436	0	13876	13877	13876
Thu Nov 23 23:43:56 2023	1700779436	0	13878	13878	13878
Thu Nov 23 23:43:56 2023	1700779436	0	13878	13878	13878
Thu Nov 23 23:43:56 2023	1700779436	0	13883	13883	13883
Thu Nov 23 23:43:56 2023	1700779436	0	13885	13885	13885
Thu Nov 23 23:43:56 2023	1700779436	0	13886	13886	13886
Thu Nov 23 23:43:56 2023	1700779436	0	13886	13886	13886
Thu Nov 23 23:43:56 2023	1700779436	0	13890	13890	13890
Thu Nov 23 23:43:56 2023	1700779436	0	13890	13890	13890
Thu Nov 23 23:43:56 2023	1700779436	0	13890	13890	13890
Thu Nov 23 23:43:56 2023	1700779436	0	13891	13891	13890
Thu Nov 23 23:43:56 2023	1700779436	0	13891	13891	13891
Thu Nov 23 23:43:56 2023	1700779436	0	13894	13894	13894
Thu Nov 23 23:43:56 2023	1700779436	0	13898	13898	13898
Thu Nov 23 23:43:56 2023	1700779436	0	13899	13899	13898
Thu Nov 23 23:43:56 2023	1700779436	0	13899	13899	13899
Thu Nov 23 23:43:56 2023	1700779436	0	13900	13900	13900
Thu Nov 23 23:43:56 2023	1700779436	0	13904	13904	13904
Thu Nov 23 23:43:56 2023	1700779436	0	13904	13904	13904
Thu Nov 23 23:44:10 2023	1700779450	0	13961	13961	13960
Thu Nov 23 23:44:10 2023	1700779450	0	13961	13961	13961
Thu Nov 23 23:44:10 2023	1700779450	0	13962	13962	13962
Thu Nov 23 23:44:10 2023	1700779450	0	13962	13962	13962
Thu Nov 23 23:44:10 2023	1700779450	0	13962	13962	13962
Thu Nov 23 23:44:10 2023	1700779450	0	13962	13962	13962
Thu Nov 23 23:44:10 2023	1700779450	0	13962	13962	13962
Thu Nov 23 23:44:10 2023	1700779450	0	13963	13963	13963
Thu Nov 23 23:44:10 2023	1700779450	0	13964	13964	13964
Thu Nov 23 23:44:10 2023	1700779450	0	13964	13964	13964
Thu Nov 23 23:44:10 2023	1700779450	0	13967	13967	13967
Thu Nov 23 23:44:10 2023	1700779450	0	13967	13967	13967
Thu Nov 23 23:44:10 2023	1700779450	0	13968	13968	13968
Thu Nov 23 23:44:10 2023	1700779450	0	13970	13970	13969
Thu Nov 23 23:44:10 2023	1700779450	0	13970	13970	13970
Thu Nov 23 23:44:10 2023	1700779450	0	13970	13970	13970
Thu Nov 23 23:44:10 2023	1700779450	0	13972	13972	13972
Thu Nov 23 23:44:10 2023	1700779450	0	13977	13977	13977
Thu Nov 23 23:44:10 2023	1700779450	0	13979	13979	13978
Thu Nov 23 23:44:10 2023	1700779450	0	13980	13980	13980
Thu Nov 23 23:44:10 2023	1700779450	0	13981	13981	13981
Thu Nov 23 23:44:10 2023	1700779450	0	13982	13982	13982
Thu Nov 23 23:44:10 2023	1700779450	0	13983	13983	13983
Thu Nov 23 23:44:10 2023	1700779450	0	13983	13983	13983
Thu Nov 23 23:44:10 2023	1700779450	0	13983	13983	13983
Thu Nov 23 23:44:10 2023	1700779450	0	13984	13984	13983
Thu Nov 23 23:44:10 2023	1700779450	0	13984	13984	13984
Thu Nov 23 23:44:10 2023	1700779450	0	13985	13985	13984
Thu Nov 23 23:44:10 2023	1700779450	0	13985	13985	13985
Thu Nov 23 23:44:10 2023	1700779450	0	13985	13985	13985
Thu Nov 23 23:44:10 2023	1700779450	0	13985	13985	13985
Thu Nov 23 23:44:10 2023	1700779450	0	13986	13986	13986
Thu Nov 23 23:44:10 2023	1700779450	0	13986	13986	13986
Thu Nov 23 23:44:10 2023	1700779450	0	13987	13987	13987
Thu Nov 23 23:44:10 2023	1700779450	0	13988	13988	13987
Thu Nov 23 23:44:10 2023	1700779450	0	13988	13988	13987
Thu Nov 23 23:44:10 2023	1700779450	0	13990	13990	13990
Thu Nov 23 23:44:10 2023	1700779450	0	13990	13990	13990
Thu Nov 23 23:44:10 2023	1700779450	0	13991	13991	13991
Thu Nov 23 23:44:10 2023	1700779450	0	13991	13991	13991
Thu Nov 23 23:44:10 2023	1700779450	0	13996	13996	13996
Thu Nov 23 23:44:10 2023	1700779450	0	13998	13998	13998
Thu Nov 23 23:44:10 2023	1700779450	0	14006	14006	14006
Thu Nov 23 23:44:10 2023	1700779450	0	14008	14008	14008
Thu Nov 23 23:44:10 2023	1700779450	0	14009	14009	14009
Thu Nov 23 23:44:10 2023	1700779450	0	14009	14009	14009
Thu Nov 23 23:44:10 2023	1700779450	0	14009	14009	14009
Thu Nov 23 23:44:10 2023	1700779450	0	14009	14009	14009
Thu Nov 23 23:44:10 2023	1700779450	0	14010	14010	14010
Thu Nov 23 23:44:10 2023	1700779450	0	14010	14010	14010
Thu Nov 23 23:44:10 2023	1700779450	0	14011	14011	14010
Thu Nov 23 23:44:10 2023	1700779450	0	14011	14011	14010
Thu Nov 23 23:44:10 2023	1700779450	0	14011	14011	14011
Thu Nov 23 23:44:10 2023	1700779450	0	14012	14012	14011
Thu Nov 23 23:44:10 2023	1700779450	0	14012	14012	14012
Thu Nov 23 23:44:10 2023	1700779450	0	14012	14012	14012
Thu Nov 23 23:44:10 2023	1700779450	0	14012	14012	14012
Thu Nov 23 23:44:10 2023	1700779450	0	14012	14012	14012
Thu Nov 23 23:44:10 2023	1700779450	0	14013	14013	14012
Thu Nov 23 23:44:10 2023	1700779450	0	14014	14014	14014
Thu Nov 23 23:44:10 2023	1700779450	0	14019	14019	14019
Thu Nov 23 23:44:10 2023	1700779450	0	14019	14019	14019
Thu Nov 23 23:44:10 2023	1700779450	0	14031	14031	14031
Thu Nov 23 23:43:28 2023	1700779408	3	27420	27423	27420
Thu Nov 23 23:43:28 2023	1700779408	3	27442	27445	27442
Thu Nov 23 23:43:42 2023	1700779422	0	27558	27558	27558
Thu Nov 23 23:43:42 2023	1700779422	0	27562	27563	27562
Thu Nov 23 23:43:56 2023	1700779436	0	27828	27828	27828
