starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 23 23:42:38 2023	1700779358	0	7162	7162	7161
Thu Nov 23 23:42:38 2023	1700779358	0	7163	7163	7162
Thu Nov 23 23:42:38 2023	1700779358	0	7163	7163	7162
Thu Nov 23 23:42:38 2023	1700779358	0	7163	7163	7163
Thu Nov 23 23:42:38 2023	1700779358	0	7163	7163	7163
Thu Nov 23 23:42:52 2023	1700779372	0	7164	7164	7164
Thu Nov 23 23:42:38 2023	1700779358	0	7164	7164	7164
Thu Nov 23 23:42:38 2023	1700779358	0	7166	7166	7166
Thu Nov 23 23:42:38 2023	1700779358	0	7168	7168	7168
Thu Nov 23 23:42:38 2023	1700779358	0	7169	7169	7168
Thu Nov 23 23:42:38 2023	1700779358	0	7169	7169	7169
Thu Nov 23 23:42:38 2023	1700779358	0	7170	7170	7170
Thu Nov 23 23:42:52 2023	1700779372	0	7172	7172	7172
Thu Nov 23 23:42:52 2023	1700779372	0	7181	7181	7181
Thu Nov 23 23:42:52 2023	1700779372	0	7181	7181	7181
Thu Nov 23 23:42:52 2023	1700779372	0	7182	7182	7181
Thu Nov 23 23:42:52 2023	1700779372	0	7182	7182	7182
Thu Nov 23 23:42:52 2023	1700779372	0	7182	7182	7182
Thu Nov 23 23:42:52 2023	1700779372	0	7182	7182	7182
Thu Nov 23 23:42:52 2023	1700779372	0	7183	7183	7183
Thu Nov 23 23:42:52 2023	1700779372	0	7183	7183	7183
Thu Nov 23 23:42:52 2023	1700779372	0	7183	7183	7183
Thu Nov 23 23:42:38 2023	1700779358	0	7183	7183	7183
Thu Nov 23 23:42:52 2023	1700779372	0	7183	7183	7183
Thu Nov 23 23:42:52 2023	1700779372	0	7183	7183	7183
Thu Nov 23 23:42:52 2023	1700779372	0	7183	7183	7183
Thu Nov 23 23:42:52 2023	1700779372	0	7184	7184	7183
Thu Nov 23 23:42:52 2023	1700779372	0	7184	7184	7184
Thu Nov 23 23:42:52 2023	1700779372	0	7184	7184	7184
Thu Nov 23 23:42:52 2023	1700779372	0	7184	7184	7184
Thu Nov 23 23:42:52 2023	1700779372	0	7186	7186	7186
Thu Nov 23 23:42:52 2023	1700779372	0	7187	7187	7187
Thu Nov 23 23:42:52 2023	1700779372	0	7187	7187	7187
Thu Nov 23 23:42:38 2023	1700779358	0	7187	7187	7187
Thu Nov 23 23:42:52 2023	1700779372	0	7187	7188	7187
Thu Nov 23 23:42:45 2023	1700779365	0	7189	7189	7189
Thu Nov 23 23:42:52 2023	1700779372	0	7191	7191	7191
Thu Nov 23 23:42:45 2023	1700779365	0	7191	7191	7191
Thu Nov 23 23:42:45 2023	1700779365	0	7192	7192	7192
Thu Nov 23 23:42:45 2023	1700779365	0	7193	7193	7193
Thu Nov 23 23:42:45 2023	1700779365	0	7193	7193	7193
Thu Nov 23 23:42:59 2023	1700779379	0	7194	7194	7193
Thu Nov 23 23:42:59 2023	1700779379	0	7197	7197	7197
Thu Nov 23 23:42:45 2023	1700779365	0	7198	7198	7198
Thu Nov 23 23:42:45 2023	1700779365	0	7199	7199	7199
Thu Nov 23 23:42:52 2023	1700779372	0	7201	7201	7201
Thu Nov 23 23:42:52 2023	1700779372	0	7205	7205	7205
Thu Nov 23 23:42:52 2023	1700779372	0	7205	7205	7205
Thu Nov 23 23:42:52 2023	1700779372	0	7205	7206	7205
Thu Nov 23 23:42:52 2023	1700779372	0	7206	7206	7205
Thu Nov 23 23:42:52 2023	1700779372	0	7206	7206	7206
Thu Nov 23 23:43:14 2023	1700779394	0	7211	7211	7210
Thu Nov 23 23:42:45 2023	1700779365	0	7212	7212	7212
Thu Nov 23 23:42:45 2023	1700779365	0	7213	7213	7212
Thu Nov 23 23:42:45 2023	1700779365	0	7213	7213	7212
Thu Nov 23 23:42:45 2023	1700779365	0	7213	7213	7213
Thu Nov 23 23:42:45 2023	1700779365	0	7214	7214	7214
Thu Nov 23 23:42:45 2023	1700779365	0	7214	7214	7214
Thu Nov 23 23:42:45 2023	1700779365	0	7215	7215	7215
Thu Nov 23 23:42:45 2023	1700779365	0	7215	7215	7215
Thu Nov 23 23:42:45 2023	1700779365	0	7215	7215	7215
Thu Nov 23 23:42:45 2023	1700779365	0	7216	7216	7215
Thu Nov 23 23:42:45 2023	1700779365	0	7216	7216	7215
Thu Nov 23 23:42:45 2023	1700779365	0	7216	7216	7216
Thu Nov 23 23:42:45 2023	1700779365	0	7216	7216	7216
Thu Nov 23 23:42:45 2023	1700779365	0	7216	7216	7216
Thu Nov 23 23:42:45 2023	1700779365	0	7216	7217	7216
Thu Nov 23 23:42:45 2023	1700779365	0	7217	7217	7216
Thu Nov 23 23:42:45 2023	1700779365	0	7217	7217	7217
Thu Nov 23 23:42:45 2023	1700779365	0	7217	7217	7217
Thu Nov 23 23:42:45 2023	1700779365	0	7217	7217	7217
Thu Nov 23 23:42:45 2023	1700779365	0	7218	7218	7218
Thu Nov 23 23:42:59 2023	1700779379	0	7218	7218	7218
Thu Nov 23 23:42:59 2023	1700779379	0	7218	7218	7218
Thu Nov 23 23:42:59 2023	1700779379	0	7219	7219	7218
Thu Nov 23 23:43:14 2023	1700779394	0	7219	7219	7219
Thu Nov 23 23:42:59 2023	1700779379	0	7219	7219	7219
Thu Nov 23 23:42:59 2023	1700779379	0	7219	7219	7219
Thu Nov 23 23:42:59 2023	1700779379	0	7219	7219	7219
Thu Nov 23 23:42:59 2023	1700779379	0	7220	7220	7219
Thu Nov 23 23:42:59 2023	1700779379	0	7220	7220	7220
Thu Nov 23 23:42:59 2023	1700779379	0	7220	7220	7220
Thu Nov 23 23:42:59 2023	1700779379	0	7220	7220	7220
Thu Nov 23 23:42:59 2023	1700779379	0	7220	7220	7220
Thu Nov 23 23:42:59 2023	1700779379	0	7220	7220	7220
Thu Nov 23 23:42:59 2023	1700779379	0	7220	7220	7220
Thu Nov 23 23:42:59 2023	1700779379	0	7220	7220	7220
Thu Nov 23 23:42:59 2023	1700779379	0	7220	7221	7220
Thu Nov 23 23:42:59 2023	1700779379	0	7221	7221	7221
Thu Nov 23 23:42:59 2023	1700779379	0	7221	7221	7221
Thu Nov 23 23:42:59 2023	1700779379	0	7221	7221	7221
Thu Nov 23 23:42:59 2023	1700779379	0	7221	7222	7221
Thu Nov 23 23:42:59 2023	1700779379	0	7222	7222	7222
Thu Nov 23 23:42:59 2023	1700779379	0	7222	7222	7222
Thu Nov 23 23:42:59 2023	1700779379	0	7222	7222	7222
Thu Nov 23 23:42:59 2023	1700779379	0	7222	7222	7222
Thu Nov 23 23:43:14 2023	1700779394	0	7222	7222	7222
Thu Nov 23 23:42:59 2023	1700779379	0	7222	7222	7222
Thu Nov 23 23:43:14 2023	1700779394	0	7223	7223	7222
Thu Nov 23 23:43:14 2023	1700779394	0	7223	7223	7223
Thu Nov 23 23:42:59 2023	1700779379	0	7223	7224	7223
Thu Nov 23 23:42:59 2023	1700779379	0	7224	7224	7224
Thu Nov 23 23:42:59 2023	1700779379	0	7224	7225	7224
Thu Nov 23 23:42:59 2023	1700779379	0	7231	7231	7230
Thu Nov 23 23:42:59 2023	1700779379	0	7231	7231	7231
Thu Nov 23 23:43:14 2023	1700779394	0	7232	7232	7232
Thu Nov 23 23:42:31 2023	1700779351	1	7232	7233	7231
Thu Nov 23 23:42:31 2023	1700779351	1	7232	7233	7232
Thu Nov 23 23:42:45 2023	1700779365	0	7233	7233	7233
Thu Nov 23 23:42:31 2023	1700779351	1	7232	7233	7232
Thu Nov 23 23:42:31 2023	1700779351	1	7232	7233	7232
Thu Nov 23 23:42:31 2023	1700779351	1	7233	7234	7233
Thu Nov 23 23:42:31 2023	1700779351	2	7232	7234	7232
Thu Nov 23 23:42:31 2023	1700779351	1	7233	7234	7232
Thu Nov 23 23:42:31 2023	1700779351	1	7233	7234	7233
Thu Nov 23 23:42:31 2023	1700779351	1	7233	7234	7233
Thu Nov 23 23:42:31 2023	1700779351	1	7233	7234	7233
Thu Nov 23 23:42:31 2023	1700779351	2	7233	7234	7233
Thu Nov 23 23:42:31 2023	1700779351	1	7233	7235	7233
Thu Nov 23 23:42:31 2023	1700779351	2	7233	7235	7233
Thu Nov 23 23:42:31 2023	1700779351	2	7234	7235	7234
Thu Nov 23 23:42:45 2023	1700779365	0	7237	7237	7237
Thu Nov 23 23:42:45 2023	1700779365	0	7237	7237	7237
Thu Nov 23 23:43:14 2023	1700779394	0	7241	7241	7241
Thu Nov 23 23:42:45 2023	1700779365	0	7241	7241	7241
Thu Nov 23 23:43:14 2023	1700779394	0	7241	7241	7241
Thu Nov 23 23:43:14 2023	1700779394	0	7243	7243	7243
Thu Nov 23 23:42:45 2023	1700779365	0	7244	7244	7243
Thu Nov 23 23:43:14 2023	1700779394	0	7246	7246	7246
Thu Nov 23 23:43:14 2023	1700779394	0	7246	7246	7246
Thu Nov 23 23:42:59 2023	1700779379	0	7247	7247	7247
Thu Nov 23 23:43:14 2023	1700779394	0	7247	7247	7247
Thu Nov 23 23:43:14 2023	1700779394	0	7247	7247	7247
Thu Nov 23 23:43:14 2023	1700779394	0	7247	7247	7247
Thu Nov 23 23:43:14 2023	1700779394	0	7248	7248	7247
Thu Nov 23 23:43:14 2023	1700779394	0	7248	7248	7247
Thu Nov 23 23:43:14 2023	1700779394	0	7248	7248	7248
Thu Nov 23 23:43:14 2023	1700779394	0	7248	7248	7248
Thu Nov 23 23:43:14 2023	1700779394	0	7248	7248	7248
Thu Nov 23 23:43:14 2023	1700779394	0	7248	7248	7248
Thu Nov 23 23:43:14 2023	1700779394	0	7248	7248	7248
Thu Nov 23 23:43:14 2023	1700779394	0	7248	7248	7248
Thu Nov 23 23:43:14 2023	1700779394	0	7249	7249	7248
Thu Nov 23 23:43:14 2023	1700779394	0	7249	7249	7249
Thu Nov 23 23:42:31 2023	1700779351	2	7248	7249	7248
Thu Nov 23 23:42:31 2023	1700779351	1	7249	7250	7248
Thu Nov 23 23:43:14 2023	1700779394	0	7250	7250	7249
Thu Nov 23 23:42:31 2023	1700779351	1	7249	7250	7249
Thu Nov 23 23:42:31 2023	1700779351	1	7249	7251	7249
Thu Nov 23 23:43:14 2023	1700779394	0	7251	7251	7251
Thu Nov 23 23:43:14 2023	1700779394	0	7251	7251	7251
Thu Nov 23 23:42:31 2023	1700779351	1	7250	7251	7249
Thu Nov 23 23:43:14 2023	1700779394	0	7252	7252	7251
Thu Nov 23 23:42:31 2023	1700779351	1	7250	7252	7250
Thu Nov 23 23:42:31 2023	1700779351	2	7255	7256	7255
Thu Nov 23 23:42:31 2023	1700779351	1	7255	7257	7255
Thu Nov 23 23:42:31 2023	1700779351	1	7255	7257	7255
Thu Nov 23 23:42:31 2023	1700779351	1	7255	7257	7255
Thu Nov 23 23:42:31 2023	1700779351	2	7256	7257	7256
Thu Nov 23 23:42:31 2023	1700779351	1	7257	7258	7257
Thu Nov 23 23:42:31 2023	1700779351	1	7257	7258	7257
Thu Nov 23 23:43:14 2023	1700779394	0	7259	7259	7259
Thu Nov 23 23:42:31 2023	1700779351	1	7258	7260	7258
Thu Nov 23 23:42:31 2023	1700779351	1	7259	7260	7258
Thu Nov 23 23:42:31 2023	1700779351	1	7259	7260	7259
Thu Nov 23 23:42:31 2023	1700779351	1	7259	7260	7259
Thu Nov 23 23:43:14 2023	1700779394	0	7272	7272	7272
Thu Nov 23 23:42:31 2023	1700779351	1	7271	7272	7271
Thu Nov 23 23:43:14 2023	1700779394	0	7274	7274	7274
Thu Nov 23 23:43:14 2023	1700779394	0	7275	7275	7274
Thu Nov 23 23:43:07 2023	1700779387	0	7369	7369	7369
Thu Nov 23 23:43:07 2023	1700779387	0	7369	7369	7369
Thu Nov 23 23:43:07 2023	1700779387	0	7369	7369	7369
Thu Nov 23 23:43:07 2023	1700779387	0	7370	7371	7370
Thu Nov 23 23:43:07 2023	1700779387	0	7371	7371	7371
Thu Nov 23 23:43:07 2023	1700779387	0	7390	7390	7390
Thu Nov 23 23:43:07 2023	1700779387	0	7390	7390	7390
Thu Nov 23 23:43:07 2023	1700779387	0	7393	7393	7392
Thu Nov 23 23:43:07 2023	1700779387	0	7393	7393	7393
Thu Nov 23 23:43:07 2023	1700779387	0	7394	7394	7394
Thu Nov 23 23:43:07 2023	1700779387	0	7395	7395	7394
Thu Nov 23 23:43:07 2023	1700779387	0	7394	7395	7394
Thu Nov 23 23:43:07 2023	1700779387	0	7395	7395	7395
Thu Nov 23 23:43:07 2023	1700779387	0	7395	7395	7395
Thu Nov 23 23:43:07 2023	1700779387	0	7396	7396	7396
Thu Nov 23 23:43:07 2023	1700779387	0	7396	7396	7396
Thu Nov 23 23:43:07 2023	1700779387	0	7396	7396	7396
Thu Nov 23 23:43:07 2023	1700779387	0	7396	7396	7396
Thu Nov 23 23:43:07 2023	1700779387	0	7396	7396	7396
Thu Nov 23 23:43:07 2023	1700779387	0	7396	7396	7396
Thu Nov 23 23:43:07 2023	1700779387	0	7396	7396	7396
Thu Nov 23 23:43:07 2023	1700779387	0	7396	7396	7396
Thu Nov 23 23:43:07 2023	1700779387	0	7397	7397	7397
Thu Nov 23 23:43:07 2023	1700779387	0	7397	7397	7397
Thu Nov 23 23:43:07 2023	1700779387	0	7397	7397	7397
Thu Nov 23 23:43:07 2023	1700779387	0	7400	7400	7400
Thu Nov 23 23:43:07 2023	1700779387	0	7401	7401	7400
Thu Nov 23 23:43:07 2023	1700779387	0	7409	7409	7408
Thu Nov 23 23:43:07 2023	1700779387	0	7419	7419	7419
Thu Nov 23 23:43:07 2023	1700779387	0	7420	7420	7420
Thu Nov 23 23:43:07 2023	1700779387	0	7420	7420	7420
Thu Nov 23 23:43:07 2023	1700779387	0	7434	7434	7434
