starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 23 23:39:34 2023	1700779174	0	292	292	292
Thu Nov 23 23:39:33 2023	1700779173	0	292	292	292
Thu Nov 23 23:39:41 2023	1700779181	0	292	292	292
Thu Nov 23 23:39:17 2023	1700779157	0	292	293	292
Thu Nov 23 23:39:42 2023	1700779182	0	293	293	293
Thu Nov 23 23:39:16 2023	1700779156	0	293	293	293
Thu Nov 23 23:39:28 2023	1700779168	0	293	293	293
Thu Nov 23 23:39:43 2023	1700779183	0	293	293	293
Thu Nov 23 23:39:44 2023	1700779184	0	293	293	293
Thu Nov 23 23:39:45 2023	1700779185	0	293	293	293
Thu Nov 23 23:39:25 2023	1700779165	0	293	293	293
Thu Nov 23 23:39:31 2023	1700779171	0	293	293	293
Thu Nov 23 23:39:29 2023	1700779169	0	293	293	293
Thu Nov 23 23:39:49 2023	1700779189	0	293	293	293
Thu Nov 23 23:39:26 2023	1700779166	0	293	293	293
Thu Nov 23 23:39:27 2023	1700779167	0	293	293	293
Thu Nov 23 23:39:48 2023	1700779188	0	293	293	293
Thu Nov 23 23:39:39 2023	1700779179	0	293	293	293
Thu Nov 23 23:39:30 2023	1700779170	0	293	293	293
Thu Nov 23 23:39:25 2023	1700779165	0	293	293	293
Thu Nov 23 23:39:37 2023	1700779177	0	293	293	293
Thu Nov 23 23:39:47 2023	1700779187	0	293	293	293
Thu Nov 23 23:39:34 2023	1700779174	0	293	293	293
Thu Nov 23 23:39:53 2023	1700779193	0	293	294	293
Thu Nov 23 23:39:42 2023	1700779182	0	293	294	293
Thu Nov 23 23:39:38 2023	1700779178	0	294	294	293
Thu Nov 23 23:39:48 2023	1700779188	0	294	294	294
Thu Nov 23 23:39:46 2023	1700779186	0	294	294	294
Thu Nov 23 23:39:47 2023	1700779187	0	294	294	294
Thu Nov 23 23:39:36 2023	1700779176	0	294	294	294
Thu Nov 23 23:39:50 2023	1700779190	0	294	294	294
Thu Nov 23 23:39:46 2023	1700779186	0	294	294	294
Thu Nov 23 23:39:27 2023	1700779167	0	294	294	294
Thu Nov 23 23:39:47 2023	1700779187	0	294	294	294
Thu Nov 23 23:39:46 2023	1700779186	0	294	294	294
Thu Nov 23 23:39:58 2023	1700779198	0	294	294	294
Thu Nov 23 23:40:00 2023	1700779200	0	294	294	294
Thu Nov 23 23:39:51 2023	1700779191	0	294	294	294
Thu Nov 23 23:39:44 2023	1700779184	0	294	294	294
Thu Nov 23 23:39:49 2023	1700779189	0	294	294	294
Thu Nov 23 23:39:47 2023	1700779187	0	294	294	294
Thu Nov 23 23:39:44 2023	1700779184	0	294	294	294
Thu Nov 23 23:39:17 2023	1700779157	0	294	294	294
Thu Nov 23 23:40:07 2023	1700779207	0	294	294	294
Thu Nov 23 23:39:35 2023	1700779175	0	294	295	294
Thu Nov 23 23:40:25 2023	1700779225	0	294	295	294
Thu Nov 23 23:39:48 2023	1700779188	0	294	295	294
Thu Nov 23 23:39:22 2023	1700779162	0	295	295	295
Thu Nov 23 23:39:45 2023	1700779185	0	295	295	295
Thu Nov 23 23:39:29 2023	1700779169	0	295	295	295
Thu Nov 23 23:39:53 2023	1700779193	0	295	295	295
Thu Nov 23 23:39:57 2023	1700779197	0	295	295	295
Thu Nov 23 23:39:41 2023	1700779181	0	295	295	295
Thu Nov 23 23:39:49 2023	1700779189	0	295	295	295
Thu Nov 23 23:39:23 2023	1700779163	0	295	295	295
Thu Nov 23 23:39:29 2023	1700779169	0	295	295	295
Thu Nov 23 23:39:27 2023	1700779167	0	295	295	295
Thu Nov 23 23:39:22 2023	1700779162	0	295	295	295
Thu Nov 23 23:39:54 2023	1700779194	0	295	295	295
Thu Nov 23 23:40:11 2023	1700779211	0	295	295	295
Thu Nov 23 23:39:40 2023	1700779180	0	296	296	295
Thu Nov 23 23:39:49 2023	1700779189	0	296	296	296
Thu Nov 23 23:39:27 2023	1700779167	0	296	296	296
Thu Nov 23 23:40:21 2023	1700779221	0	296	296	296
Thu Nov 23 23:39:24 2023	1700779164	0	296	296	296
Thu Nov 23 23:40:13 2023	1700779213	0	296	296	296
Thu Nov 23 23:39:52 2023	1700779192	0	296	296	296
Thu Nov 23 23:39:14 2023	1700779154	0	296	296	296
Thu Nov 23 23:39:24 2023	1700779164	0	296	296	296
Thu Nov 23 23:40:00 2023	1700779200	0	296	296	296
Thu Nov 23 23:39:36 2023	1700779176	0	296	296	296
Thu Nov 23 23:40:17 2023	1700779217	0	296	296	296
Thu Nov 23 23:40:12 2023	1700779212	0	296	296	296
Thu Nov 23 23:39:52 2023	1700779192	0	296	297	296
Thu Nov 23 23:40:25 2023	1700779225	0	297	297	297
Thu Nov 23 23:40:24 2023	1700779224	0	297	297	297
Thu Nov 23 23:40:10 2023	1700779210	0	297	297	297
Thu Nov 23 23:39:26 2023	1700779166	0	297	297	297
Thu Nov 23 23:39:51 2023	1700779191	0	297	297	297
Thu Nov 23 23:39:32 2023	1700779172	0	297	297	297
Thu Nov 23 23:39:59 2023	1700779199	0	297	297	297
Thu Nov 23 23:39:58 2023	1700779198	0	297	297	297
Thu Nov 23 23:39:18 2023	1700779158	0	297	297	297
Thu Nov 23 23:39:17 2023	1700779157	0	297	297	297
Thu Nov 23 23:39:20 2023	1700779160	0	297	297	297
Thu Nov 23 23:40:11 2023	1700779211	0	297	297	297
Thu Nov 23 23:39:50 2023	1700779190	0	298	298	297
Thu Nov 23 23:39:32 2023	1700779172	0	298	298	298
Thu Nov 23 23:39:52 2023	1700779192	0	298	298	298
Thu Nov 23 23:40:22 2023	1700779222	0	298	298	298
Thu Nov 23 23:40:16 2023	1700779216	0	298	298	298
Thu Nov 23 23:39:56 2023	1700779196	0	298	298	298
Thu Nov 23 23:39:40 2023	1700779180	0	298	298	298
Thu Nov 23 23:40:12 2023	1700779212	0	298	298	298
Thu Nov 23 23:39:55 2023	1700779195	0	298	298	298
Thu Nov 23 23:40:09 2023	1700779209	0	298	298	298
Thu Nov 23 23:39:50 2023	1700779190	0	298	298	298
Thu Nov 23 23:39:28 2023	1700779168	0	298	298	298
Thu Nov 23 23:39:57 2023	1700779197	0	298	298	298
Thu Nov 23 23:40:27 2023	1700779227	0	298	298	298
Thu Nov 23 23:39:22 2023	1700779162	0	298	299	298
Thu Nov 23 23:40:07 2023	1700779207	0	299	299	298
Thu Nov 23 23:39:31 2023	1700779171	0	299	299	298
Thu Nov 23 23:39:41 2023	1700779181	0	299	299	298
Thu Nov 23 23:39:56 2023	1700779196	0	299	299	299
Thu Nov 23 23:39:30 2023	1700779170	0	299	299	299
Thu Nov 23 23:40:02 2023	1700779202	0	299	299	299
Thu Nov 23 23:39:24 2023	1700779164	0	299	299	299
Thu Nov 23 23:39:24 2023	1700779164	0	299	299	299
Thu Nov 23 23:39:18 2023	1700779158	0	299	299	299
Thu Nov 23 23:39:14 2023	1700779154	0	300	300	300
Thu Nov 23 23:40:19 2023	1700779219	0	300	300	300
Thu Nov 23 23:39:20 2023	1700779160	0	300	300	300
Thu Nov 23 23:39:25 2023	1700779165	0	300	300	300
Thu Nov 23 23:39:55 2023	1700779195	0	300	300	300
Thu Nov 23 23:39:52 2023	1700779192	0	301	301	301
Thu Nov 23 23:39:54 2023	1700779194	0	301	301	301
Thu Nov 23 23:40:06 2023	1700779206	0	301	301	301
Thu Nov 23 23:39:32 2023	1700779172	0	301	301	301
Thu Nov 23 23:40:06 2023	1700779206	0	301	301	301
Thu Nov 23 23:39:18 2023	1700779158	0	301	301	301
Thu Nov 23 23:40:19 2023	1700779219	0	301	301	301
Thu Nov 23 23:39:54 2023	1700779194	0	301	301	301
Thu Nov 23 23:39:32 2023	1700779172	0	301	302	301
Thu Nov 23 23:40:25 2023	1700779225	0	302	302	302
Thu Nov 23 23:40:14 2023	1700779214	0	302	302	302
Thu Nov 23 23:39:53 2023	1700779193	0	302	302	302
Thu Nov 23 23:39:51 2023	1700779191	0	302	302	302
Thu Nov 23 23:40:03 2023	1700779203	0	302	302	302
Thu Nov 23 23:40:04 2023	1700779204	0	303	303	303
Thu Nov 23 23:39:55 2023	1700779195	0	303	303	303
Thu Nov 23 23:39:23 2023	1700779163	0	303	303	303
Thu Nov 23 23:40:20 2023	1700779220	0	303	303	303
Thu Nov 23 23:40:04 2023	1700779204	0	303	303	303
Thu Nov 23 23:40:02 2023	1700779202	0	304	304	304
Thu Nov 23 23:40:05 2023	1700779205	0	304	304	304
Thu Nov 23 23:40:05 2023	1700779205	0	305	305	304
Thu Nov 23 23:39:55 2023	1700779195	0	305	305	305
Thu Nov 23 23:40:22 2023	1700779222	0	305	305	305
Thu Nov 23 23:40:29 2023	1700779229	0	306	306	306
Thu Nov 23 23:40:05 2023	1700779205	0	306	306	306
Thu Nov 23 23:40:08 2023	1700779208	0	306	306	306
Thu Nov 23 23:40:29 2023	1700779229	0	306	306	306
Thu Nov 23 23:40:22 2023	1700779222	0	306	306	306
Thu Nov 23 23:39:59 2023	1700779199	0	306	306	306
Thu Nov 23 23:40:08 2023	1700779208	0	306	306	306
Thu Nov 23 23:39:56 2023	1700779196	0	307	307	307
Thu Nov 23 23:39:26 2023	1700779166	0	307	307	307
Thu Nov 23 23:40:02 2023	1700779202	0	307	307	307
Thu Nov 23 23:40:28 2023	1700779228	0	307	307	307
Thu Nov 23 23:40:06 2023	1700779206	0	307	307	307
Thu Nov 23 23:40:04 2023	1700779204	0	307	307	307
Thu Nov 23 23:40:16 2023	1700779216	0	307	307	307
Thu Nov 23 23:40:30 2023	1700779230	0	307	307	307
Thu Nov 23 23:39:58 2023	1700779198	0	307	307	307
Thu Nov 23 23:40:18 2023	1700779218	0	309	309	309
Thu Nov 23 23:40:01 2023	1700779201	0	309	309	309
Thu Nov 23 23:40:24 2023	1700779224	0	309	309	309
Thu Nov 23 23:40:28 2023	1700779228	0	309	309	309
Thu Nov 23 23:40:03 2023	1700779203	0	309	309	309
Thu Nov 23 23:40:03 2023	1700779203	0	309	309	309
Thu Nov 23 23:40:15 2023	1700779215	0	309	309	309
Thu Nov 23 23:40:20 2023	1700779220	0	309	309	309
Thu Nov 23 23:40:18 2023	1700779218	0	310	310	310
Thu Nov 23 23:40:30 2023	1700779230	0	310	310	310
Thu Nov 23 23:40:01 2023	1700779201	0	310	310	310
Thu Nov 23 23:40:09 2023	1700779209	0	310	310	310
Thu Nov 23 23:40:20 2023	1700779220	0	310	310	310
Thu Nov 23 23:40:19 2023	1700779219	0	311	311	311
Thu Nov 23 23:39:59 2023	1700779199	0	311	311	311
Thu Nov 23 23:40:30 2023	1700779230	0	311	311	311
Thu Nov 23 23:40:11 2023	1700779211	0	311	311	311
Thu Nov 23 23:39:57 2023	1700779197	0	311	311	311
Thu Nov 23 23:40:00 2023	1700779200	0	311	312	311
Thu Nov 23 23:40:18 2023	1700779218	0	312	312	312
Thu Nov 23 23:40:17 2023	1700779217	0	312	312	312
Thu Nov 23 23:40:28 2023	1700779228	0	312	312	312
Thu Nov 23 23:40:08 2023	1700779208	0	312	312	312
Thu Nov 23 23:40:28 2023	1700779228	0	312	312	312
Thu Nov 23 23:40:02 2023	1700779202	0	313	313	312
Thu Nov 23 23:40:10 2023	1700779210	0	313	313	313
Thu Nov 23 23:40:23 2023	1700779223	0	313	313	313
Thu Nov 23 23:40:27 2023	1700779227	0	313	314	313
Thu Nov 23 23:40:29 2023	1700779229	0	314	314	313
Thu Nov 23 23:40:17 2023	1700779217	0	314	314	314
Thu Nov 23 23:40:26 2023	1700779226	0	314	314	314
Thu Nov 23 23:40:05 2023	1700779205	0	314	314	314
Thu Nov 23 23:40:01 2023	1700779201	0	314	314	314
Thu Nov 23 23:40:26 2023	1700779226	0	314	315	314
Thu Nov 23 23:40:09 2023	1700779209	0	315	315	315
Thu Nov 23 23:40:11 2023	1700779211	0	315	315	315
Thu Nov 23 23:40:10 2023	1700779210	0	315	315	315
Thu Nov 23 23:39:58 2023	1700779198	0	315	315	315
Thu Nov 23 23:40:15 2023	1700779215	0	315	315	315
Thu Nov 23 23:40:23 2023	1700779223	0	317	317	317
Thu Nov 23 23:40:21 2023	1700779221	0	317	317	317
Thu Nov 23 23:40:17 2023	1700779217	0	318	318	318
Thu Nov 23 23:40:23 2023	1700779223	0	318	318	318
Thu Nov 23 23:40:12 2023	1700779212	0	318	318	318
Thu Nov 23 23:40:15 2023	1700779215	0	318	318	318
Thu Nov 23 23:40:14 2023	1700779214	0	318	318	318
Thu Nov 23 23:40:21 2023	1700779221	0	320	320	320
Thu Nov 23 23:40:14 2023	1700779214	0	321	321	321
Thu Nov 23 23:40:26 2023	1700779226	0	322	322	322
Thu Nov 23 23:40:13 2023	1700779213	0	327	328	327
Thu Nov 23 23:40:13 2023	1700779213	0	331	331	331
Thu Nov 23 23:40:27 2023	1700779227	0	332	332	332
Thu Nov 23 23:39:37 2023	1700779177	0	333	333	333
Thu Nov 23 23:40:16 2023	1700779216	0	382	382	382
Thu Nov 23 23:40:21 2023	1700779221	0	407	408	407
Thu Nov 23 23:40:24 2023	1700779224	0	456	456	456
Thu Nov 23 23:40:07 2023	1700779207	0	472	472	472
Thu Nov 23 23:39:13 2023	1700779153	0	715	715	715
