starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 23 23:42:19 2023	1700779339	0	3623	3623	3622
Thu Nov 23 23:42:19 2023	1700779339	0	3624	3624	3624
Thu Nov 23 23:42:19 2023	1700779339	0	3625	3625	3624
Thu Nov 23 23:42:19 2023	1700779339	0	3626	3626	3625
Thu Nov 23 23:42:19 2023	1700779339	0	3626	3626	3625
Thu Nov 23 23:42:19 2023	1700779339	0	3626	3626	3626
Thu Nov 23 23:42:19 2023	1700779339	0	3626	3626	3626
Thu Nov 23 23:42:19 2023	1700779339	0	3626	3626	3626
Thu Nov 23 23:42:19 2023	1700779339	0	3626	3626	3626
Thu Nov 23 23:42:19 2023	1700779339	0	3626	3626	3626
Thu Nov 23 23:42:19 2023	1700779339	0	3626	3626	3626
Thu Nov 23 23:42:19 2023	1700779339	0	3627	3627	3627
Thu Nov 23 23:42:16 2023	1700779336	0	3627	3627	3627
Thu Nov 23 23:41:32 2023	1700779292	1	3629	3630	3629
Thu Nov 23 23:41:32 2023	1700779292	1	3629	3630	3629
Thu Nov 23 23:41:32 2023	1700779292	1	3629	3630	3629
Thu Nov 23 23:41:32 2023	1700779292	1	3630	3630	3629
Thu Nov 23 23:41:32 2023	1700779292	1	3630	3630	3630
Thu Nov 23 23:41:32 2023	1700779292	1	3630	3630	3630
Thu Nov 23 23:41:32 2023	1700779292	1	3630	3631	3630
Thu Nov 23 23:41:32 2023	1700779292	1	3630	3631	3630
Thu Nov 23 23:41:32 2023	1700779292	1	3630	3631	3630
Thu Nov 23 23:41:32 2023	1700779292	1	3630	3631	3630
Thu Nov 23 23:42:23 2023	1700779343	0	3631	3631	3631
Thu Nov 23 23:41:32 2023	1700779292	1	3630	3631	3630
Thu Nov 23 23:41:32 2023	1700779292	1	3631	3631	3631
Thu Nov 23 23:42:23 2023	1700779343	0	3631	3631	3631
Thu Nov 23 23:41:32 2023	1700779292	1	3631	3632	3631
Thu Nov 23 23:41:32 2023	1700779292	1	3631	3632	3631
Thu Nov 23 23:41:32 2023	1700779292	1	3631	3632	3631
Thu Nov 23 23:42:12 2023	1700779332	0	3632	3632	3632
Thu Nov 23 23:41:32 2023	1700779292	1	3632	3633	3632
Thu Nov 23 23:42:23 2023	1700779343	0	3633	3633	3633
Thu Nov 23 23:41:46 2023	1700779306	0	3634	3634	3634
Thu Nov 23 23:42:16 2023	1700779336	0	3640	3640	3640
Thu Nov 23 23:42:16 2023	1700779336	0	3642	3642	3642
Thu Nov 23 23:42:16 2023	1700779336	0	3642	3642	3642
Thu Nov 23 23:42:16 2023	1700779336	0	3643	3643	3643
Thu Nov 23 23:42:16 2023	1700779336	0	3643	3643	3643
Thu Nov 23 23:42:16 2023	1700779336	0	3643	3643	3643
Thu Nov 23 23:42:16 2023	1700779336	0	3643	3643	3643
Thu Nov 23 23:42:16 2023	1700779336	0	3643	3643	3643
Thu Nov 23 23:42:16 2023	1700779336	0	3643	3643	3643
Thu Nov 23 23:42:16 2023	1700779336	0	3643	3644	3643
Thu Nov 23 23:42:16 2023	1700779336	0	3644	3644	3644
Thu Nov 23 23:42:16 2023	1700779336	0	3644	3644	3644
Thu Nov 23 23:42:16 2023	1700779336	0	3644	3644	3644
Thu Nov 23 23:42:19 2023	1700779339	0	3645	3645	3645
Thu Nov 23 23:42:19 2023	1700779339	0	3645	3645	3645
Thu Nov 23 23:42:16 2023	1700779336	0	3647	3647	3646
Thu Nov 23 23:42:19 2023	1700779339	0	3647	3647	3647
Thu Nov 23 23:41:46 2023	1700779306	0	3649	3649	3649
Thu Nov 23 23:42:23 2023	1700779343	0	3650	3650	3649
Thu Nov 23 23:41:46 2023	1700779306	0	3650	3650	3649
Thu Nov 23 23:41:46 2023	1700779306	0	3650	3650	3650
Thu Nov 23 23:42:23 2023	1700779343	0	3650	3650	3649
Thu Nov 23 23:42:23 2023	1700779343	0	3650	3650	3650
Thu Nov 23 23:42:23 2023	1700779343	0	3651	3651	3651
Thu Nov 23 23:41:46 2023	1700779306	0	3651	3651	3651
Thu Nov 23 23:42:23 2023	1700779343	0	3651	3651	3651
Thu Nov 23 23:42:23 2023	1700779343	0	3651	3651	3651
Thu Nov 23 23:42:23 2023	1700779343	0	3651	3651	3651
Thu Nov 23 23:42:23 2023	1700779343	0	3652	3652	3652
Thu Nov 23 23:42:23 2023	1700779343	0	3653	3653	3653
Thu Nov 23 23:42:09 2023	1700779329	0	3654	3654	3654
Thu Nov 23 23:42:23 2023	1700779343	0	3655	3655	3655
Thu Nov 23 23:41:50 2023	1700779310	0	3655	3656	3655
Thu Nov 23 23:42:16 2023	1700779336	0	3656	3656	3656
Thu Nov 23 23:41:50 2023	1700779310	0	3656	3656	3656
Thu Nov 23 23:41:50 2023	1700779310	0	3656	3656	3656
Thu Nov 23 23:41:50 2023	1700779310	0	3656	3656	3656
Thu Nov 23 23:41:50 2023	1700779310	0	3656	3656	3656
Thu Nov 23 23:41:50 2023	1700779310	0	3657	3657	3656
Thu Nov 23 23:41:50 2023	1700779310	0	3657	3657	3657
Thu Nov 23 23:41:50 2023	1700779310	0	3657	3657	3657
Thu Nov 23 23:41:50 2023	1700779310	0	3657	3657	3657
Thu Nov 23 23:41:50 2023	1700779310	0	3658	3658	3657
Thu Nov 23 23:41:50 2023	1700779310	0	3658	3658	3658
Thu Nov 23 23:41:50 2023	1700779310	0	3658	3658	3658
Thu Nov 23 23:41:50 2023	1700779310	0	3658	3659	3658
Thu Nov 23 23:41:46 2023	1700779306	0	3663	3663	3663
Thu Nov 23 23:41:46 2023	1700779306	0	3663	3663	3663
Thu Nov 23 23:41:46 2023	1700779306	0	3663	3663	3663
Thu Nov 23 23:41:46 2023	1700779306	0	3663	3663	3663
Thu Nov 23 23:41:46 2023	1700779306	0	3663	3663	3663
Thu Nov 23 23:41:46 2023	1700779306	0	3663	3664	3663
Thu Nov 23 23:41:46 2023	1700779306	0	3664	3664	3664
Thu Nov 23 23:41:46 2023	1700779306	0	3664	3664	3664
Thu Nov 23 23:41:46 2023	1700779306	0	3664	3664	3664
Thu Nov 23 23:41:46 2023	1700779306	0	3665	3665	3665
Thu Nov 23 23:41:46 2023	1700779306	0	3665	3665	3665
Thu Nov 23 23:42:09 2023	1700779329	0	3668	3668	3668
Thu Nov 23 23:42:09 2023	1700779329	0	3671	3671	3671
Thu Nov 23 23:41:50 2023	1700779310	0	3673	3673	3673
Thu Nov 23 23:42:09 2023	1700779329	0	3673	3674	3673
Thu Nov 23 23:41:50 2023	1700779310	0	3673	3674	3673
Thu Nov 23 23:41:50 2023	1700779310	0	3674	3674	3673
Thu Nov 23 23:42:08 2023	1700779328	0	3675	3675	3675
Thu Nov 23 23:42:08 2023	1700779328	0	3675	3675	3675
Thu Nov 23 23:42:08 2023	1700779328	0	3675	3675	3675
Thu Nov 23 23:42:23 2023	1700779343	0	3675	3675	3675
Thu Nov 23 23:42:08 2023	1700779328	0	3675	3675	3675
Thu Nov 23 23:42:23 2023	1700779343	0	3675	3675	3675
Thu Nov 23 23:42:08 2023	1700779328	0	3675	3676	3675
Thu Nov 23 23:42:08 2023	1700779328	0	3676	3676	3676
Thu Nov 23 23:42:08 2023	1700779328	0	3676	3676	3676
Thu Nov 23 23:42:08 2023	1700779328	0	3676	3676	3676
Thu Nov 23 23:42:08 2023	1700779328	0	3676	3676	3676
Thu Nov 23 23:42:23 2023	1700779343	0	3676	3676	3676
Thu Nov 23 23:42:01 2023	1700779321	0	3688	3688	3688
Thu Nov 23 23:42:05 2023	1700779325	0	3697	3697	3697
Thu Nov 23 23:42:05 2023	1700779325	0	3697	3697	3697
Thu Nov 23 23:42:08 2023	1700779328	0	3700	3700	3700
Thu Nov 23 23:42:08 2023	1700779328	0	3700	3700	3700
Thu Nov 23 23:41:54 2023	1700779314	0	3701	3701	3701
Thu Nov 23 23:41:54 2023	1700779314	0	3702	3702	3702
Thu Nov 23 23:42:01 2023	1700779321	0	3702	3702	3702
Thu Nov 23 23:42:01 2023	1700779321	0	3702	3702	3702
Thu Nov 23 23:42:01 2023	1700779321	0	3703	3703	3703
Thu Nov 23 23:42:01 2023	1700779321	0	3703	3703	3703
Thu Nov 23 23:41:39 2023	1700779299	0	3703	3703	3703
Thu Nov 23 23:42:01 2023	1700779321	0	3704	3704	3703
Thu Nov 23 23:41:39 2023	1700779299	0	3704	3704	3704
Thu Nov 23 23:41:39 2023	1700779299	0	3704	3704	3704
Thu Nov 23 23:42:01 2023	1700779321	0	3704	3704	3704
Thu Nov 23 23:41:39 2023	1700779299	0	3704	3704	3704
Thu Nov 23 23:42:01 2023	1700779321	0	3704	3704	3704
Thu Nov 23 23:42:01 2023	1700779321	0	3704	3704	3704
Thu Nov 23 23:41:39 2023	1700779299	0	3704	3705	3704
Thu Nov 23 23:41:39 2023	1700779299	0	3705	3705	3704
Thu Nov 23 23:41:39 2023	1700779299	0	3705	3705	3704
Thu Nov 23 23:42:01 2023	1700779321	0	3705	3705	3705
Thu Nov 23 23:42:05 2023	1700779325	0	3705	3705	3705
Thu Nov 23 23:42:01 2023	1700779321	0	3705	3705	3705
Thu Nov 23 23:42:01 2023	1700779321	0	3705	3705	3705
Thu Nov 23 23:41:39 2023	1700779299	0	3705	3705	3705
Thu Nov 23 23:41:39 2023	1700779299	0	3705	3705	3705
Thu Nov 23 23:42:08 2023	1700779328	0	3706	3706	3706
Thu Nov 23 23:41:39 2023	1700779299	0	3706	3706	3706
Thu Nov 23 23:41:39 2023	1700779299	0	3706	3706	3706
Thu Nov 23 23:42:01 2023	1700779321	0	3714	3714	3714
Thu Nov 23 23:42:05 2023	1700779325	0	3715	3715	3715
Thu Nov 23 23:42:05 2023	1700779325	0	3715	3716	3715
Thu Nov 23 23:41:54 2023	1700779314	0	3716	3716	3716
Thu Nov 23 23:42:05 2023	1700779325	0	3716	3716	3716
Thu Nov 23 23:42:05 2023	1700779325	0	3716	3716	3716
Thu Nov 23 23:42:05 2023	1700779325	0	3716	3716	3716
Thu Nov 23 23:41:54 2023	1700779314	0	3716	3716	3716
Thu Nov 23 23:41:39 2023	1700779299	0	3717	3717	3717
Thu Nov 23 23:41:39 2023	1700779299	0	3717	3717	3717
Thu Nov 23 23:42:05 2023	1700779325	0	3717	3717	3717
Thu Nov 23 23:41:39 2023	1700779299	0	3717	3717	3717
Thu Nov 23 23:41:54 2023	1700779314	0	3717	3717	3717
Thu Nov 23 23:42:05 2023	1700779325	0	3717	3717	3717
Thu Nov 23 23:41:54 2023	1700779314	0	3717	3717	3717
Thu Nov 23 23:41:54 2023	1700779314	0	3717	3717	3717
Thu Nov 23 23:41:54 2023	1700779314	0	3718	3718	3717
Thu Nov 23 23:42:05 2023	1700779325	0	3718	3718	3718
Thu Nov 23 23:42:05 2023	1700779325	0	3718	3718	3718
Thu Nov 23 23:41:54 2023	1700779314	0	3718	3718	3718
Thu Nov 23 23:41:54 2023	1700779314	0	3718	3718	3718
Thu Nov 23 23:42:05 2023	1700779325	0	3718	3718	3718
Thu Nov 23 23:42:05 2023	1700779325	0	3718	3719	3718
Thu Nov 23 23:42:05 2023	1700779325	0	3718	3719	3718
Thu Nov 23 23:41:54 2023	1700779314	0	3719	3719	3719
Thu Nov 23 23:41:54 2023	1700779314	0	3719	3719	3719
Thu Nov 23 23:41:54 2023	1700779314	0	3719	3719	3719
Thu Nov 23 23:42:01 2023	1700779321	0	3725	3725	3724
Thu Nov 23 23:42:01 2023	1700779321	0	3726	3726	3726
Thu Nov 23 23:42:01 2023	1700779321	0	3726	3726	3726
Thu Nov 23 23:41:39 2023	1700779299	0	3727	3727	3727
Thu Nov 23 23:41:39 2023	1700779299	0	3727	3728	3727
Thu Nov 23 23:41:57 2023	1700779317	0	3730	3730	3730
Thu Nov 23 23:41:57 2023	1700779317	0	3730	3730	3730
Thu Nov 23 23:41:54 2023	1700779314	0	3731	3731	3731
Thu Nov 23 23:41:54 2023	1700779314	0	3732	3733	3732
Thu Nov 23 23:41:54 2023	1700779314	0	3733	3733	3733
Thu Nov 23 23:41:57 2023	1700779317	0	3736	3736	3736
Thu Nov 23 23:42:05 2023	1700779325	0	3738	3738	3738
Thu Nov 23 23:41:57 2023	1700779317	0	3742	3743	3742
Thu Nov 23 23:41:57 2023	1700779317	0	3743	3743	3742
Thu Nov 23 23:41:57 2023	1700779317	0	3743	3743	3743
Thu Nov 23 23:41:57 2023	1700779317	0	3743	3744	3743
Thu Nov 23 23:41:57 2023	1700779317	0	3744	3744	3743
Thu Nov 23 23:41:57 2023	1700779317	0	3744	3744	3744
Thu Nov 23 23:41:57 2023	1700779317	0	3745	3745	3745
Thu Nov 23 23:41:57 2023	1700779317	0	3745	3745	3745
Thu Nov 23 23:41:57 2023	1700779317	0	3746	3746	3746
Thu Nov 23 23:41:57 2023	1700779317	0	3746	3746	3746
Thu Nov 23 23:41:57 2023	1700779317	0	3746	3746	3746
Thu Nov 23 23:41:57 2023	1700779317	0	3761	3762	3761
Thu Nov 23 23:41:57 2023	1700779317	0	3761	3762	3761
