starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 23 23:40:59 2023	1700779259	0	1873	1873	1873
Thu Nov 23 23:41:18 2023	1700779278	0	1873	1873	1873
Thu Nov 23 23:40:59 2023	1700779259	0	1873	1873	1873
Thu Nov 23 23:40:54 2023	1700779254	0	1873	1873	1873
Thu Nov 23 23:40:33 2023	1700779233	0	1873	1873	1873
Thu Nov 23 23:41:18 2023	1700779278	0	1873	1873	1873
Thu Nov 23 23:40:59 2023	1700779259	0	1873	1873	1873
Thu Nov 23 23:41:18 2023	1700779278	0	1874	1874	1874
Thu Nov 23 23:40:33 2023	1700779233	0	1874	1874	1874
Thu Nov 23 23:40:33 2023	1700779233	0	1874	1874	1874
Thu Nov 23 23:40:54 2023	1700779254	0	1874	1874	1874
Thu Nov 23 23:40:54 2023	1700779254	0	1874	1874	1874
Thu Nov 23 23:41:05 2023	1700779265	0	1875	1875	1874
Thu Nov 23 23:41:07 2023	1700779267	0	1875	1875	1875
Thu Nov 23 23:41:07 2023	1700779267	0	1875	1875	1875
Thu Nov 23 23:41:07 2023	1700779267	0	1875	1875	1875
Thu Nov 23 23:41:07 2023	1700779267	0	1875	1875	1875
Thu Nov 23 23:41:07 2023	1700779267	0	1876	1876	1875
Thu Nov 23 23:40:39 2023	1700779239	0	1876	1876	1876
Thu Nov 23 23:40:39 2023	1700779239	0	1876	1876	1876
Thu Nov 23 23:41:07 2023	1700779267	0	1876	1876	1876
Thu Nov 23 23:40:39 2023	1700779239	0	1877	1877	1877
Thu Nov 23 23:40:39 2023	1700779239	0	1877	1877	1877
Thu Nov 23 23:40:39 2023	1700779239	0	1877	1877	1877
Thu Nov 23 23:40:39 2023	1700779239	0	1877	1877	1877
Thu Nov 23 23:40:39 2023	1700779239	0	1878	1878	1878
Thu Nov 23 23:40:39 2023	1700779239	0	1878	1878	1878
Thu Nov 23 23:40:41 2023	1700779241	0	1879	1879	1879
Thu Nov 23 23:40:41 2023	1700779241	0	1879	1879	1879
Thu Nov 23 23:40:41 2023	1700779241	0	1879	1879	1879
Thu Nov 23 23:40:41 2023	1700779241	0	1879	1879	1879
Thu Nov 23 23:41:11 2023	1700779271	0	1879	1879	1879
Thu Nov 23 23:41:11 2023	1700779271	0	1880	1880	1879
Thu Nov 23 23:40:41 2023	1700779241	0	1880	1880	1880
Thu Nov 23 23:40:41 2023	1700779241	0	1880	1880	1880
Thu Nov 23 23:41:11 2023	1700779271	0	1880	1880	1880
Thu Nov 23 23:41:11 2023	1700779271	0	1880	1880	1880
Thu Nov 23 23:41:11 2023	1700779271	0	1880	1880	1880
Thu Nov 23 23:41:11 2023	1700779271	0	1880	1880	1880
Thu Nov 23 23:41:11 2023	1700779271	0	1880	1881	1880
Thu Nov 23 23:40:41 2023	1700779241	0	1881	1881	1880
Thu Nov 23 23:40:41 2023	1700779241	0	1881	1881	1881
Thu Nov 23 23:40:56 2023	1700779256	0	1881	1881	1881
Thu Nov 23 23:40:56 2023	1700779256	0	1882	1882	1881
Thu Nov 23 23:40:56 2023	1700779256	0	1882	1882	1882
Thu Nov 23 23:40:56 2023	1700779256	0	1882	1882	1882
Thu Nov 23 23:40:56 2023	1700779256	0	1882	1882	1882
Thu Nov 23 23:40:56 2023	1700779256	0	1882	1882	1882
Thu Nov 23 23:40:56 2023	1700779256	0	1883	1883	1883
Thu Nov 23 23:41:03 2023	1700779263	0	1884	1884	1884
Thu Nov 23 23:41:05 2023	1700779265	0	1884	1884	1884
Thu Nov 23 23:40:35 2023	1700779235	0	1884	1884	1884
Thu Nov 23 23:41:05 2023	1700779265	0	1884	1884	1884
Thu Nov 23 23:40:35 2023	1700779235	0	1885	1885	1884
Thu Nov 23 23:40:35 2023	1700779235	0	1885	1885	1885
Thu Nov 23 23:41:05 2023	1700779265	0	1885	1885	1885
Thu Nov 23 23:40:33 2023	1700779233	0	1885	1885	1885
Thu Nov 23 23:40:35 2023	1700779235	0	1885	1885	1885
Thu Nov 23 23:41:03 2023	1700779263	0	1885	1885	1885
Thu Nov 23 23:40:35 2023	1700779235	0	1885	1885	1885
Thu Nov 23 23:40:35 2023	1700779235	0	1885	1885	1885
Thu Nov 23 23:41:03 2023	1700779263	0	1885	1885	1885
Thu Nov 23 23:40:35 2023	1700779235	0	1885	1885	1885
Thu Nov 23 23:41:05 2023	1700779265	0	1885	1885	1885
Thu Nov 23 23:41:03 2023	1700779263	0	1885	1885	1885
Thu Nov 23 23:41:05 2023	1700779265	0	1885	1886	1885
Thu Nov 23 23:40:35 2023	1700779235	0	1885	1886	1885
Thu Nov 23 23:41:03 2023	1700779263	0	1885	1886	1885
Thu Nov 23 23:41:05 2023	1700779265	0	1886	1886	1885
Thu Nov 23 23:41:03 2023	1700779263	0	1886	1886	1886
Thu Nov 23 23:41:03 2023	1700779263	0	1886	1886	1886
Thu Nov 23 23:41:05 2023	1700779265	0	1886	1886	1886
Thu Nov 23 23:41:28 2023	1700779288	0	1890	1890	1890
Thu Nov 23 23:41:28 2023	1700779288	0	1891	1891	1891
Thu Nov 23 23:41:28 2023	1700779288	0	1891	1891	1891
Thu Nov 23 23:41:28 2023	1700779288	0	1891	1891	1891
Thu Nov 23 23:41:28 2023	1700779288	0	1891	1891	1891
Thu Nov 23 23:41:28 2023	1700779288	0	1891	1891	1891
Thu Nov 23 23:41:28 2023	1700779288	0	1892	1892	1892
Thu Nov 23 23:41:28 2023	1700779288	0	1892	1892	1892
Thu Nov 23 23:41:09 2023	1700779269	0	1892	1892	1892
Thu Nov 23 23:40:54 2023	1700779254	0	1892	1892	1892
Thu Nov 23 23:41:07 2023	1700779267	0	1893	1893	1893
Thu Nov 23 23:41:07 2023	1700779267	0	1894	1894	1894
Thu Nov 23 23:40:50 2023	1700779250	0	1894	1894	1894
Thu Nov 23 23:40:50 2023	1700779250	0	1895	1895	1895
Thu Nov 23 23:40:50 2023	1700779250	0	1895	1895	1895
Thu Nov 23 23:40:50 2023	1700779250	0	1895	1895	1895
Thu Nov 23 23:40:50 2023	1700779250	0	1895	1895	1895
Thu Nov 23 23:40:50 2023	1700779250	0	1895	1895	1895
Thu Nov 23 23:40:50 2023	1700779250	0	1897	1897	1897
Thu Nov 23 23:41:03 2023	1700779263	0	1898	1898	1897
Thu Nov 23 23:41:20 2023	1700779280	0	1898	1898	1898
Thu Nov 23 23:41:20 2023	1700779280	0	1898	1898	1898
Thu Nov 23 23:41:20 2023	1700779280	0	1899	1899	1899
Thu Nov 23 23:41:20 2023	1700779280	0	1899	1899	1899
Thu Nov 23 23:41:20 2023	1700779280	0	1899	1899	1899
Thu Nov 23 23:41:20 2023	1700779280	0	1899	1899	1899
Thu Nov 23 23:41:20 2023	1700779280	0	1899	1899	1899
Thu Nov 23 23:40:50 2023	1700779250	0	1900	1900	1900
Thu Nov 23 23:41:09 2023	1700779269	0	1903	1903	1903
Thu Nov 23 23:41:24 2023	1700779284	0	1904	1904	1904
Thu Nov 23 23:41:24 2023	1700779284	0	1905	1905	1904
Thu Nov 23 23:41:24 2023	1700779284	0	1905	1905	1905
Thu Nov 23 23:41:24 2023	1700779284	0	1905	1905	1905
Thu Nov 23 23:41:24 2023	1700779284	0	1906	1906	1905
Thu Nov 23 23:41:24 2023	1700779284	0	1906	1906	1906
Thu Nov 23 23:41:24 2023	1700779284	0	1906	1906	1906
Thu Nov 23 23:41:24 2023	1700779284	0	1906	1906	1906
Thu Nov 23 23:41:20 2023	1700779280	0	1910	1910	1910
Thu Nov 23 23:41:09 2023	1700779269	0	1910	1910	1910
Thu Nov 23 23:41:09 2023	1700779269	0	1910	1910	1910
Thu Nov 23 23:41:09 2023	1700779269	0	1911	1911	1911
Thu Nov 23 23:41:09 2023	1700779269	0	1911	1911	1911
Thu Nov 23 23:41:09 2023	1700779269	0	1911	1912	1911
Thu Nov 23 23:41:09 2023	1700779269	0	1912	1912	1912
Thu Nov 23 23:40:42 2023	1700779242	0	1920	1920	1920
Thu Nov 23 23:40:42 2023	1700779242	0	1920	1920	1920
Thu Nov 23 23:40:42 2023	1700779242	0	1920	1920	1920
Thu Nov 23 23:40:42 2023	1700779242	0	1920	1920	1920
Thu Nov 23 23:40:42 2023	1700779242	0	1921	1921	1921
Thu Nov 23 23:40:42 2023	1700779242	0	1921	1921	1921
Thu Nov 23 23:40:42 2023	1700779242	0	1921	1922	1921
Thu Nov 23 23:40:42 2023	1700779242	0	1922	1922	1921
Thu Nov 23 23:40:44 2023	1700779244	0	1924	1924	1924
Thu Nov 23 23:40:44 2023	1700779244	0	1924	1924	1924
Thu Nov 23 23:40:44 2023	1700779244	0	1925	1925	1925
Thu Nov 23 23:40:44 2023	1700779244	0	1925	1925	1925
Thu Nov 23 23:40:44 2023	1700779244	0	1926	1926	1926
Thu Nov 23 23:40:44 2023	1700779244	0	1926	1926	1926
Thu Nov 23 23:40:44 2023	1700779244	0	1926	1926	1926
Thu Nov 23 23:40:44 2023	1700779244	0	1926	1926	1926
Thu Nov 23 23:41:22 2023	1700779282	0	1927	1927	1927
Thu Nov 23 23:40:48 2023	1700779248	0	1929	1929	1929
Thu Nov 23 23:40:48 2023	1700779248	0	1929	1929	1929
Thu Nov 23 23:40:48 2023	1700779248	0	1929	1929	1929
Thu Nov 23 23:40:48 2023	1700779248	0	1929	1930	1929
Thu Nov 23 23:40:48 2023	1700779248	0	1930	1930	1930
Thu Nov 23 23:40:48 2023	1700779248	0	1930	1930	1930
Thu Nov 23 23:40:48 2023	1700779248	0	1930	1931	1930
Thu Nov 23 23:41:15 2023	1700779275	0	1932	1932	1932
Thu Nov 23 23:41:15 2023	1700779275	0	1932	1932	1932
Thu Nov 23 23:41:15 2023	1700779275	0	1932	1932	1932
Thu Nov 23 23:41:15 2023	1700779275	0	1932	1932	1932
Thu Nov 23 23:41:15 2023	1700779275	0	1932	1932	1932
Thu Nov 23 23:41:15 2023	1700779275	0	1932	1933	1932
Thu Nov 23 23:41:15 2023	1700779275	0	1933	1933	1932
Thu Nov 23 23:41:22 2023	1700779282	0	1936	1936	1936
Thu Nov 23 23:41:22 2023	1700779282	0	1937	1937	1936
Thu Nov 23 23:41:22 2023	1700779282	0	1937	1937	1937
Thu Nov 23 23:41:22 2023	1700779282	0	1938	1938	1937
Thu Nov 23 23:41:22 2023	1700779282	0	1938	1938	1938
Thu Nov 23 23:41:22 2023	1700779282	0	1938	1938	1938
Thu Nov 23 23:41:22 2023	1700779282	0	1939	1939	1938
Thu Nov 23 23:40:48 2023	1700779248	0	1943	1943	1943
Thu Nov 23 23:40:31 2023	1700779231	0	1944	1944	1943
Thu Nov 23 23:41:15 2023	1700779275	0	1944	1944	1944
Thu Nov 23 23:40:31 2023	1700779231	0	1944	1944	1944
Thu Nov 23 23:40:31 2023	1700779231	0	1944	1944	1944
Thu Nov 23 23:40:31 2023	1700779231	0	1944	1945	1944
Thu Nov 23 23:40:31 2023	1700779231	0	1945	1945	1944
Thu Nov 23 23:40:31 2023	1700779231	0	1945	1945	1945
Thu Nov 23 23:40:31 2023	1700779231	0	1945	1945	1945
Thu Nov 23 23:40:37 2023	1700779237	0	1960	1960	1960
Thu Nov 23 23:40:31 2023	1700779231	0	1963	1963	1963
Thu Nov 23 23:40:37 2023	1700779237	0	1971	1971	1971
Thu Nov 23 23:40:37 2023	1700779237	0	1971	1971	1971
Thu Nov 23 23:40:37 2023	1700779237	0	1972	1972	1972
Thu Nov 23 23:40:37 2023	1700779237	0	1972	1972	1972
Thu Nov 23 23:40:37 2023	1700779237	0	1972	1972	1972
Thu Nov 23 23:40:37 2023	1700779237	0	1972	1972	1972
Thu Nov 23 23:40:37 2023	1700779237	0	1972	1972	1972
Thu Nov 23 23:41:01 2023	1700779261	0	2004	2004	2003
Thu Nov 23 23:41:01 2023	1700779261	0	2004	2004	2004
Thu Nov 23 23:41:01 2023	1700779261	0	2005	2005	2004
Thu Nov 23 23:41:01 2023	1700779261	0	2005	2005	2005
Thu Nov 23 23:41:01 2023	1700779261	0	2005	2005	2005
Thu Nov 23 23:41:01 2023	1700779261	0	2005	2005	2005
Thu Nov 23 23:41:01 2023	1700779261	0	2006	2006	2006
Thu Nov 23 23:41:01 2023	1700779261	0	2006	2007	2006
