starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 23 12:16:12 2023	1700738172	0	212	212	211
Thu Nov 23 12:16:18 2023	1700738178	0	212	212	211
Thu Nov 23 12:16:15 2023	1700738175	0	212	212	211
Thu Nov 23 12:16:09 2023	1700738169	0	212	212	212
Thu Nov 23 12:16:28 2023	1700738188	0	212	212	212
Thu Nov 23 12:16:12 2023	1700738172	0	212	212	212
Thu Nov 23 12:16:24 2023	1700738184	0	212	212	212
Thu Nov 23 12:16:17 2023	1700738177	0	212	212	212
Thu Nov 23 12:16:18 2023	1700738178	0	212	212	212
Thu Nov 23 12:16:10 2023	1700738170	0	212	212	212
Thu Nov 23 12:16:24 2023	1700738184	0	212	212	212
Thu Nov 23 12:16:25 2023	1700738185	0	212	212	212
Thu Nov 23 12:16:17 2023	1700738177	0	212	212	212
Thu Nov 23 12:16:22 2023	1700738182	0	212	212	212
Thu Nov 23 12:16:18 2023	1700738178	0	213	213	213
Thu Nov 23 12:16:22 2023	1700738182	0	213	213	213
Thu Nov 23 12:16:06 2023	1700738166	0	213	213	213
Thu Nov 23 12:16:22 2023	1700738182	0	213	213	213
Thu Nov 23 12:15:52 2023	1700738152	0	213	213	213
Thu Nov 23 12:16:19 2023	1700738179	0	213	213	213
Thu Nov 23 12:16:08 2023	1700738168	0	213	213	213
Thu Nov 23 12:16:21 2023	1700738181	0	213	213	213
Thu Nov 23 12:16:20 2023	1700738180	0	213	213	213
Thu Nov 23 12:16:24 2023	1700738184	0	213	213	213
Thu Nov 23 12:16:15 2023	1700738175	0	213	213	213
Thu Nov 23 12:16:28 2023	1700738188	0	213	213	213
Thu Nov 23 12:16:26 2023	1700738186	0	213	214	213
Thu Nov 23 12:16:22 2023	1700738182	0	214	214	213
Thu Nov 23 12:16:24 2023	1700738184	0	214	214	213
Thu Nov 23 12:16:20 2023	1700738180	0	214	214	213
Thu Nov 23 12:16:21 2023	1700738181	0	214	214	214
Thu Nov 23 12:16:26 2023	1700738186	0	214	214	214
Thu Nov 23 12:16:15 2023	1700738175	0	214	214	214
Thu Nov 23 12:16:16 2023	1700738176	0	214	214	214
Thu Nov 23 12:16:08 2023	1700738168	0	214	214	214
Thu Nov 23 12:16:11 2023	1700738171	0	214	215	214
Thu Nov 23 12:16:15 2023	1700738175	0	215	215	215
Thu Nov 23 12:16:21 2023	1700738181	0	215	215	215
Thu Nov 23 12:16:23 2023	1700738183	0	215	215	215
Thu Nov 23 12:16:27 2023	1700738187	0	215	216	215
Thu Nov 23 12:16:26 2023	1700738186	0	216	216	215
Thu Nov 23 12:16:27 2023	1700738187	0	216	216	216
Thu Nov 23 12:16:14 2023	1700738174	0	216	216	216
Thu Nov 23 12:16:26 2023	1700738186	0	217	217	217
Thu Nov 23 12:16:27 2023	1700738187	0	217	217	217
Thu Nov 23 12:16:25 2023	1700738185	0	217	217	217
Thu Nov 23 12:16:29 2023	1700738189	0	217	217	217
Thu Nov 23 12:16:33 2023	1700738193	0	218	218	218
Thu Nov 23 12:16:02 2023	1700738162	0	218	218	218
Thu Nov 23 12:16:25 2023	1700738185	0	218	218	218
Thu Nov 23 12:16:23 2023	1700738183	0	218	218	218
Thu Nov 23 12:16:27 2023	1700738187	0	218	218	218
Thu Nov 23 12:16:23 2023	1700738183	0	218	218	218
Thu Nov 23 12:16:25 2023	1700738185	0	218	219	218
Thu Nov 23 12:16:45 2023	1700738205	0	219	219	219
Thu Nov 23 12:16:05 2023	1700738165	0	219	219	219
Thu Nov 23 12:16:30 2023	1700738190	0	219	219	219
Thu Nov 23 12:16:29 2023	1700738189	0	219	219	219
Thu Nov 23 12:16:30 2023	1700738190	0	219	219	219
Thu Nov 23 12:15:52 2023	1700738152	0	219	219	219
Thu Nov 23 12:16:32 2023	1700738192	0	219	219	219
Thu Nov 23 12:16:29 2023	1700738189	0	219	219	219
Thu Nov 23 12:16:27 2023	1700738187	0	219	220	219
Thu Nov 23 12:16:30 2023	1700738190	0	219	220	219
Thu Nov 23 12:16:35 2023	1700738195	0	220	220	219
Thu Nov 23 12:16:33 2023	1700738193	0	221	221	220
Thu Nov 23 12:16:32 2023	1700738192	0	221	221	220
Thu Nov 23 12:16:28 2023	1700738188	0	221	221	221
Thu Nov 23 12:16:38 2023	1700738198	0	221	221	221
Thu Nov 23 12:16:29 2023	1700738189	0	221	221	221
Thu Nov 23 12:16:22 2023	1700738182	0	221	221	221
Thu Nov 23 12:16:31 2023	1700738191	0	222	222	221
Thu Nov 23 12:16:30 2023	1700738190	0	222	222	222
Thu Nov 23 12:16:37 2023	1700738197	0	222	222	221
Thu Nov 23 12:16:31 2023	1700738191	0	222	222	222
Thu Nov 23 12:16:33 2023	1700738193	0	222	222	222
Thu Nov 23 12:16:33 2023	1700738193	0	222	222	222
Thu Nov 23 12:16:45 2023	1700738205	0	222	222	222
Thu Nov 23 12:16:35 2023	1700738195	0	222	222	222
Thu Nov 23 12:16:28 2023	1700738188	0	223	223	223
Thu Nov 23 12:16:45 2023	1700738205	0	223	223	223
Thu Nov 23 12:16:35 2023	1700738195	0	223	223	223
Thu Nov 23 12:16:38 2023	1700738198	0	224	224	224
Thu Nov 23 12:16:41 2023	1700738201	0	224	224	224
Thu Nov 23 12:16:32 2023	1700738192	0	224	224	224
Thu Nov 23 12:16:34 2023	1700738194	0	224	224	224
Thu Nov 23 12:16:34 2023	1700738194	0	224	224	224
Thu Nov 23 12:16:34 2023	1700738194	0	224	224	224
Thu Nov 23 12:16:30 2023	1700738190	0	224	224	224
Thu Nov 23 12:16:45 2023	1700738205	0	224	224	224
Thu Nov 23 12:16:39 2023	1700738199	0	224	224	224
Thu Nov 23 12:16:32 2023	1700738192	0	224	224	224
Thu Nov 23 12:16:41 2023	1700738201	0	224	224	224
Thu Nov 23 12:16:36 2023	1700738196	0	225	225	225
Thu Nov 23 12:16:43 2023	1700738203	0	225	225	225
Thu Nov 23 12:16:39 2023	1700738199	0	225	226	225
Thu Nov 23 12:16:41 2023	1700738201	0	226	226	226
Thu Nov 23 12:16:06 2023	1700738166	0	226	226	226
Thu Nov 23 12:16:39 2023	1700738199	0	226	226	226
Thu Nov 23 12:16:46 2023	1700738206	0	226	226	226
Thu Nov 23 12:16:35 2023	1700738195	0	226	226	226
Thu Nov 23 12:16:43 2023	1700738203	0	226	226	226
Thu Nov 23 12:16:37 2023	1700738197	0	226	226	226
Thu Nov 23 12:16:34 2023	1700738194	0	226	226	226
Thu Nov 23 12:16:44 2023	1700738204	0	226	226	226
Thu Nov 23 12:16:45 2023	1700738205	0	226	226	226
Thu Nov 23 12:16:40 2023	1700738200	0	226	226	226
Thu Nov 23 12:16:03 2023	1700738163	0	226	226	226
Thu Nov 23 12:16:35 2023	1700738195	0	226	226	226
Thu Nov 23 12:16:36 2023	1700738196	0	226	226	226
Thu Nov 23 12:16:42 2023	1700738202	0	226	226	226
Thu Nov 23 12:16:36 2023	1700738196	0	227	227	227
Thu Nov 23 12:16:36 2023	1700738196	0	227	227	227
Thu Nov 23 12:16:37 2023	1700738197	0	227	227	227
Thu Nov 23 12:16:28 2023	1700738188	0	227	227	227
Thu Nov 23 12:16:43 2023	1700738203	0	227	227	227
Thu Nov 23 12:16:40 2023	1700738200	0	227	227	227
Thu Nov 23 12:16:43 2023	1700738203	0	227	227	227
Thu Nov 23 12:16:31 2023	1700738191	0	228	228	227
Thu Nov 23 12:16:42 2023	1700738202	0	228	228	227
Thu Nov 23 12:16:37 2023	1700738197	0	228	228	228
Thu Nov 23 12:16:23 2023	1700738183	0	228	228	228
Thu Nov 23 12:16:37 2023	1700738197	0	229	229	228
Thu Nov 23 12:16:44 2023	1700738204	0	229	229	229
Thu Nov 23 12:16:42 2023	1700738202	0	229	229	229
Thu Nov 23 12:16:41 2023	1700738201	0	229	229	229
Thu Nov 23 12:16:39 2023	1700738199	0	229	229	229
Thu Nov 23 12:16:38 2023	1700738198	0	230	230	230
Thu Nov 23 12:16:20 2023	1700738180	0	230	230	230
Thu Nov 23 12:16:31 2023	1700738191	0	230	230	230
Thu Nov 23 12:16:42 2023	1700738202	0	231	231	231
Thu Nov 23 12:16:44 2023	1700738204	0	231	231	231
Thu Nov 23 12:16:46 2023	1700738206	0	231	231	231
Thu Nov 23 12:16:40 2023	1700738200	0	232	232	232
Thu Nov 23 12:16:24 2023	1700738184	0	233	233	233
Thu Nov 23 12:16:39 2023	1700738199	0	234	234	234
Thu Nov 23 12:16:05 2023	1700738165	0	235	235	235
Thu Nov 23 12:16:44 2023	1700738204	0	235	235	235
Thu Nov 23 12:16:40 2023	1700738200	0	236	236	235
Thu Nov 23 12:16:42 2023	1700738202	0	236	236	236
Thu Nov 23 12:16:46 2023	1700738206	0	237	237	237
Thu Nov 23 12:16:32 2023	1700738192	0	238	238	238
Thu Nov 23 12:16:46 2023	1700738206	0	238	238	238
Thu Nov 23 12:16:38 2023	1700738198	0	239	239	239
Thu Nov 23 12:16:21 2023	1700738181	0	240	240	240
Thu Nov 23 12:16:03 2023	1700738163	0	273	273	273
Thu Nov 23 12:15:51 2023	1700738151	0	647	647	647
