starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 23 12:19:05 2023	1700738345	0	10067	10067	10067
Thu Nov 23 12:19:05 2023	1700738345	0	10067	10067	10067
Thu Nov 23 12:19:05 2023	1700738345	0	10067	10067	10067
Thu Nov 23 12:19:05 2023	1700738345	0	10067	10068	10067
Thu Nov 23 12:19:05 2023	1700738345	0	10067	10068	10067
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10068	10068	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10069	10069	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10069	10069	10068
Thu Nov 23 12:19:05 2023	1700738345	0	10069	10069	10069
Thu Nov 23 12:19:05 2023	1700738345	0	10069	10069	10069
Thu Nov 23 12:19:05 2023	1700738345	0	10069	10069	10069
Thu Nov 23 12:19:05 2023	1700738345	0	10069	10069	10069
Thu Nov 23 12:19:05 2023	1700738345	0	10069	10069	10069
Thu Nov 23 12:19:05 2023	1700738345	0	10069	10069	10069
Thu Nov 23 12:19:05 2023	1700738345	0	10069	10069	10069
Thu Nov 23 12:19:05 2023	1700738345	0	10069	10069	10069
Thu Nov 23 12:19:05 2023	1700738345	0	10069	10069	10069
Thu Nov 23 12:19:05 2023	1700738345	0	10073	10073	10073
Thu Nov 23 12:19:15 2023	1700738355	0	10130	10130	10130
Thu Nov 23 12:19:15 2023	1700738355	0	10135	10136	10135
Thu Nov 23 12:19:15 2023	1700738355	0	10136	10136	10136
Thu Nov 23 12:19:15 2023	1700738355	0	10136	10136	10136
Thu Nov 23 12:19:15 2023	1700738355	0	10136	10136	10136
Thu Nov 23 12:19:15 2023	1700738355	0	10136	10136	10136
Thu Nov 23 12:19:15 2023	1700738355	0	10136	10136	10136
Thu Nov 23 12:19:15 2023	1700738355	0	10136	10136	10136
Thu Nov 23 12:19:15 2023	1700738355	0	10136	10136	10136
Thu Nov 23 12:19:15 2023	1700738355	0	10136	10136	10136
Thu Nov 23 12:19:15 2023	1700738355	0	10136	10136	10136
Thu Nov 23 12:19:15 2023	1700738355	0	10136	10136	10136
Thu Nov 23 12:19:15 2023	1700738355	0	10136	10136	10136
Thu Nov 23 12:19:15 2023	1700738355	0	10136	10136	10136
Thu Nov 23 12:19:15 2023	1700738355	0	10136	10136	10136
Thu Nov 23 12:19:15 2023	1700738355	0	10136	10136	10136
Thu Nov 23 12:19:15 2023	1700738355	0	10136	10136	10136
Thu Nov 23 12:19:15 2023	1700738355	0	10136	10136	10136
Thu Nov 23 12:19:15 2023	1700738355	0	10136	10137	10136
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10137	10137	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10138	10138	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10138	10138	10137
Thu Nov 23 12:19:15 2023	1700738355	0	10138	10138	10138
Thu Nov 23 12:19:15 2023	1700738355	0	10138	10138	10138
Thu Nov 23 12:19:15 2023	1700738355	0	10138	10138	10138
Thu Nov 23 12:19:15 2023	1700738355	0	10138	10138	10138
Thu Nov 23 12:19:15 2023	1700738355	0	10138	10138	10138
Thu Nov 23 12:19:15 2023	1700738355	0	10138	10138	10138
Thu Nov 23 12:19:15 2023	1700738355	0	10138	10138	10138
Thu Nov 23 12:19:15 2023	1700738355	0	10138	10138	10138
Thu Nov 23 12:19:15 2023	1700738355	0	10138	10138	10138
Thu Nov 23 12:19:15 2023	1700738355	0	10138	10138	10138
Thu Nov 23 12:19:15 2023	1700738355	0	10138	10138	10138
Thu Nov 23 12:19:15 2023	1700738355	0	10138	10138	10138
Thu Nov 23 12:19:15 2023	1700738355	0	10138	10138	10138
Thu Nov 23 12:19:15 2023	1700738355	0	10138	10138	10138
Thu Nov 23 12:19:15 2023	1700738355	0	10138	10138	10138
Thu Nov 23 12:19:15 2023	1700738355	0	10138	10138	10138
Thu Nov 23 12:19:15 2023	1700738355	0	10139	10139	10138
Thu Nov 23 12:19:15 2023	1700738355	0	10139	10139	10138
Thu Nov 23 12:19:15 2023	1700738355	0	10139	10139	10139
Thu Nov 23 12:19:15 2023	1700738355	0	10139	10139	10139
Thu Nov 23 12:19:15 2023	1700738355	0	10139	10139	10139
Thu Nov 23 12:19:25 2023	1700738365	0	10179	10179	10179
Thu Nov 23 12:19:25 2023	1700738365	0	10179	10179	10179
Thu Nov 23 12:19:25 2023	1700738365	0	10179	10179	10179
Thu Nov 23 12:19:25 2023	1700738365	0	10179	10179	10179
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10180	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10180	10179
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10180	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10180	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10180	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10180	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10180	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10180	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10180	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10180	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10180	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10180	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10180	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10180	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10180	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10180	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10180	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10180	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10180	10181	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10181	10180
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10181	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10181	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10181	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10181	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10181	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10181	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10181	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10181	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10181	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10181	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10181	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10181	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10181	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10181	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10181	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10181	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10181	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10181	10182	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10181
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10182
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10182
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10182
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10182
