starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 23 12:06:30 2023	1700737590	0	7830	7830	7830
Thu Nov 23 12:06:47 2023	1700737607	0	7830	7830	7830
Thu Nov 23 12:06:48 2023	1700737608	0	7831	7831	7830
Thu Nov 23 12:06:46 2023	1700737606	0	7831	7831	7831
Thu Nov 23 12:06:47 2023	1700737607	0	7831	7831	7831
Thu Nov 23 12:06:37 2023	1700737597	0	7831	7831	7831
Thu Nov 23 12:06:32 2023	1700737592	0	7831	7831	7831
Thu Nov 23 12:06:37 2023	1700737597	0	7831	7831	7831
Thu Nov 23 12:06:31 2023	1700737591	0	7831	7831	7831
Thu Nov 23 12:06:49 2023	1700737609	0	7832	7832	7832
Thu Nov 23 12:06:43 2023	1700737603	0	7832	7832	7832
Thu Nov 23 12:06:49 2023	1700737609	0	7832	7832	7832
Thu Nov 23 12:06:55 2023	1700737615	0	7832	7832	7832
Thu Nov 23 12:06:30 2023	1700737590	0	7832	7832	7832
Thu Nov 23 12:06:31 2023	1700737591	0	7833	7833	7832
Thu Nov 23 12:06:33 2023	1700737593	0	7833	7833	7833
Thu Nov 23 12:06:29 2023	1700737589	0	7833	7833	7833
Thu Nov 23 12:06:56 2023	1700737616	0	7833	7833	7833
Thu Nov 23 12:06:43 2023	1700737603	0	7833	7833	7833
Thu Nov 23 12:06:36 2023	1700737596	0	7833	7833	7833
Thu Nov 23 12:06:56 2023	1700737616	0	7834	7834	7833
Thu Nov 23 12:06:57 2023	1700737617	0	7834	7834	7834
Thu Nov 23 12:06:57 2023	1700737617	0	7834	7834	7834
Thu Nov 23 12:06:55 2023	1700737615	0	7834	7834	7834
Thu Nov 23 12:06:32 2023	1700737592	0	7834	7834	7834
Thu Nov 23 12:06:32 2023	1700737592	0	7834	7834	7834
Thu Nov 23 12:06:33 2023	1700737593	0	7834	7834	7834
Thu Nov 23 12:06:45 2023	1700737605	0	7835	7835	7835
Thu Nov 23 12:06:34 2023	1700737594	0	7835	7835	7835
Thu Nov 23 12:06:59 2023	1700737619	0	7835	7835	7835
Thu Nov 23 12:06:59 2023	1700737619	0	7835	7835	7835
Thu Nov 23 12:06:43 2023	1700737603	0	7836	7836	7836
Thu Nov 23 12:06:59 2023	1700737619	0	7836	7836	7836
Thu Nov 23 12:06:42 2023	1700737602	0	7836	7836	7836
Thu Nov 23 12:06:31 2023	1700737591	0	7836	7836	7836
Thu Nov 23 12:06:29 2023	1700737589	0	7836	7836	7836
Thu Nov 23 12:06:28 2023	1700737588	0	7837	7837	7836
Thu Nov 23 12:06:36 2023	1700737596	0	7837	7837	7836
Thu Nov 23 12:06:42 2023	1700737602	0	7837	7837	7837
Thu Nov 23 12:06:58 2023	1700737618	0	7837	7837	7837
Thu Nov 23 12:06:37 2023	1700737597	0	7837	7837	7837
Thu Nov 23 12:06:58 2023	1700737618	0	7837	7837	7837
Thu Nov 23 12:06:52 2023	1700737612	0	7837	7837	7837
Thu Nov 23 12:06:45 2023	1700737605	0	7837	7837	7837
Thu Nov 23 12:06:28 2023	1700737588	0	7837	7837	7837
Thu Nov 23 12:06:29 2023	1700737589	0	7838	7838	7838
Thu Nov 23 12:06:34 2023	1700737594	0	7838	7838	7838
Thu Nov 23 12:06:44 2023	1700737604	0	7839	7839	7838
Thu Nov 23 12:06:44 2023	1700737604	0	7839	7839	7838
Thu Nov 23 12:06:34 2023	1700737594	0	7839	7839	7839
Thu Nov 23 12:06:35 2023	1700737595	0	7839	7839	7839
Thu Nov 23 12:06:45 2023	1700737605	0	7839	7839	7839
Thu Nov 23 12:06:50 2023	1700737610	0	7839	7839	7839
Thu Nov 23 12:06:55 2023	1700737615	0	7839	7839	7839
Thu Nov 23 12:06:37 2023	1700737597	0	7840	7840	7840
Thu Nov 23 12:06:53 2023	1700737613	0	7840	7840	7840
Thu Nov 23 12:06:29 2023	1700737589	0	7841	7841	7840
Thu Nov 23 12:06:50 2023	1700737610	0	7841	7841	7841
Thu Nov 23 12:06:52 2023	1700737612	0	7841	7841	7841
Thu Nov 23 12:06:53 2023	1700737613	0	7841	7841	7841
Thu Nov 23 12:06:36 2023	1700737596	0	7842	7842	7841
Thu Nov 23 12:06:54 2023	1700737614	0	7842	7842	7842
Thu Nov 23 12:06:45 2023	1700737605	0	7842	7842	7842
Thu Nov 23 12:06:44 2023	1700737604	0	7842	7842	7842
Thu Nov 23 12:06:34 2023	1700737594	0	7842	7842	7842
Thu Nov 23 12:06:54 2023	1700737614	0	7843	7843	7843
Thu Nov 23 12:06:44 2023	1700737604	0	7843	7843	7843
Thu Nov 23 12:06:54 2023	1700737614	0	7843	7843	7843
Thu Nov 23 12:06:39 2023	1700737599	0	7844	7844	7843
Thu Nov 23 12:06:53 2023	1700737613	0	7844	7844	7844
Thu Nov 23 12:06:28 2023	1700737588	0	7845	7845	7845
Thu Nov 23 12:07:00 2023	1700737620	0	7845	7845	7845
Thu Nov 23 12:06:54 2023	1700737614	0	7845	7845	7845
Thu Nov 23 12:06:38 2023	1700737598	0	7846	7846	7846
Thu Nov 23 12:06:35 2023	1700737595	0	7846	7846	7846
Thu Nov 23 12:06:42 2023	1700737602	0	7846	7846	7846
Thu Nov 23 12:06:38 2023	1700737598	0	7847	7847	7847
Thu Nov 23 12:06:42 2023	1700737602	0	7847	7847	7847
Thu Nov 23 12:06:35 2023	1700737595	0	7847	7847	7847
Thu Nov 23 12:06:35 2023	1700737595	0	7847	7847	7847
Thu Nov 23 12:07:00 2023	1700737620	0	7847	7847	7847
Thu Nov 23 12:06:52 2023	1700737612	0	7848	7848	7848
Thu Nov 23 12:06:52 2023	1700737612	0	7849	7849	7849
Thu Nov 23 12:06:39 2023	1700737599	0	7850	7850	7850
Thu Nov 23 12:06:50 2023	1700737610	0	7850	7850	7850
Thu Nov 23 12:06:38 2023	1700737598	0	7850	7850	7850
Thu Nov 23 12:06:39 2023	1700737599	0	7850	7850	7850
Thu Nov 23 12:06:38 2023	1700737598	0	7850	7850	7850
Thu Nov 23 12:06:40 2023	1700737600	0	7851	7851	7851
Thu Nov 23 12:06:53 2023	1700737613	0	7851	7851	7851
Thu Nov 23 12:06:50 2023	1700737610	0	7852	7852	7851
Thu Nov 23 12:06:39 2023	1700737599	0	7852	7852	7852
Thu Nov 23 12:06:40 2023	1700737600	0	7854	7854	7854
Thu Nov 23 12:06:41 2023	1700737601	0	7855	7855	7855
Thu Nov 23 12:06:41 2023	1700737601	0	7856	7856	7856
Thu Nov 23 12:06:40 2023	1700737600	0	7856	7856	7856
Thu Nov 23 12:06:41 2023	1700737601	0	7857	7857	7857
Thu Nov 23 12:07:00 2023	1700737620	0	7857	7857	7857
Thu Nov 23 12:06:51 2023	1700737611	0	7858	7858	7858
Thu Nov 23 12:06:52 2023	1700737612	0	7858	7858	7858
Thu Nov 23 12:06:51 2023	1700737611	0	7860	7860	7860
Thu Nov 23 12:06:40 2023	1700737600	0	7860	7860	7860
Thu Nov 23 12:07:01 2023	1700737621	0	7861	7861	7860
Thu Nov 23 12:06:40 2023	1700737600	0	7864	7864	7864
Thu Nov 23 12:07:15 2023	1700737635	0	7865	7865	7865
Thu Nov 23 12:06:41 2023	1700737601	0	7865	7865	7865
Thu Nov 23 12:07:14 2023	1700737634	0	7866	7866	7866
Thu Nov 23 12:07:13 2023	1700737633	0	7866	7866	7866
Thu Nov 23 12:07:14 2023	1700737634	0	7866	7866	7866
Thu Nov 23 12:06:51 2023	1700737611	0	7867	7867	7867
Thu Nov 23 12:06:51 2023	1700737611	0	7867	7867	7867
Thu Nov 23 12:07:01 2023	1700737621	0	7868	7868	7868
Thu Nov 23 12:07:02 2023	1700737622	0	7868	7868	7868
Thu Nov 23 12:07:01 2023	1700737621	0	7869	7869	7869
Thu Nov 23 12:07:02 2023	1700737622	0	7870	7870	7870
Thu Nov 23 12:07:14 2023	1700737634	0	7871	7871	7871
Thu Nov 23 12:07:15 2023	1700737635	0	7871	7871	7871
Thu Nov 23 12:07:02 2023	1700737622	0	7871	7871	7871
Thu Nov 23 12:07:15 2023	1700737635	0	7871	7872	7871
Thu Nov 23 12:07:14 2023	1700737634	0	7872	7872	7872
Thu Nov 23 12:07:13 2023	1700737633	0	7872	7872	7872
Thu Nov 23 12:07:11 2023	1700737631	0	7873	7873	7872
Thu Nov 23 12:07:02 2023	1700737622	0	7873	7873	7873
Thu Nov 23 12:07:13 2023	1700737633	0	7874	7874	7874
Thu Nov 23 12:07:12 2023	1700737632	0	7874	7874	7874
Thu Nov 23 12:07:11 2023	1700737631	0	7875	7875	7875
Thu Nov 23 12:07:10 2023	1700737630	0	7875	7875	7875
Thu Nov 23 12:07:12 2023	1700737632	0	7876	7876	7876
Thu Nov 23 12:07:09 2023	1700737629	0	7876	7876	7876
Thu Nov 23 12:07:13 2023	1700737633	0	7876	7876	7876
Thu Nov 23 12:07:09 2023	1700737629	0	7877	7877	7877
Thu Nov 23 12:07:10 2023	1700737630	0	7877	7877	7877
Thu Nov 23 12:07:21 2023	1700737641	0	7877	7877	7877
Thu Nov 23 12:07:21 2023	1700737641	0	7877	7877	7877
Thu Nov 23 12:07:03 2023	1700737623	0	7877	7878	7877
Thu Nov 23 12:07:03 2023	1700737623	0	7878	7878	7878
Thu Nov 23 12:07:12 2023	1700737632	0	7880	7880	7880
Thu Nov 23 12:07:16 2023	1700737636	0	7880	7880	7880
Thu Nov 23 12:07:11 2023	1700737631	0	7881	7881	7881
Thu Nov 23 12:07:20 2023	1700737640	0	7881	7881	7881
Thu Nov 23 12:07:09 2023	1700737629	0	7881	7881	7881
Thu Nov 23 12:07:12 2023	1700737632	0	7881	7881	7881
Thu Nov 23 12:07:21 2023	1700737641	0	7881	7881	7881
Thu Nov 23 12:07:08 2023	1700737628	0	7882	7882	7881
Thu Nov 23 12:07:20 2023	1700737640	0	7882	7882	7882
Thu Nov 23 12:07:18 2023	1700737638	0	7882	7882	7882
Thu Nov 23 12:07:16 2023	1700737636	0	7883	7883	7883
Thu Nov 23 12:07:20 2023	1700737640	0	7883	7883	7883
Thu Nov 23 12:07:11 2023	1700737631	0	7883	7883	7883
Thu Nov 23 12:07:17 2023	1700737637	0	7883	7883	7883
Thu Nov 23 12:07:18 2023	1700737638	0	7883	7883	7883
Thu Nov 23 12:07:10 2023	1700737630	0	7883	7883	7883
Thu Nov 23 12:07:10 2023	1700737630	0	7884	7884	7883
Thu Nov 23 12:07:16 2023	1700737636	0	7884	7884	7884
Thu Nov 23 12:07:18 2023	1700737638	0	7884	7884	7884
Thu Nov 23 12:07:09 2023	1700737629	0	7884	7884	7884
Thu Nov 23 12:07:17 2023	1700737637	0	7884	7884	7884
Thu Nov 23 12:07:08 2023	1700737628	0	7885	7885	7884
Thu Nov 23 12:07:03 2023	1700737623	0	7885	7885	7885
Thu Nov 23 12:07:20 2023	1700737640	0	7885	7885	7885
Thu Nov 23 12:07:18 2023	1700737638	0	7885	7885	7885
Thu Nov 23 12:07:17 2023	1700737637	0	7886	7886	7886
Thu Nov 23 12:07:19 2023	1700737639	0	7886	7886	7886
Thu Nov 23 12:07:03 2023	1700737623	0	7886	7886	7886
Thu Nov 23 12:07:17 2023	1700737637	0	7886	7886	7886
Thu Nov 23 12:07:19 2023	1700737639	0	7886	7886	7886
Thu Nov 23 12:07:19 2023	1700737639	0	7887	7887	7887
Thu Nov 23 12:07:19 2023	1700737639	0	7889	7889	7889
Thu Nov 23 12:07:04 2023	1700737624	0	7889	7889	7889
Thu Nov 23 12:07:04 2023	1700737624	0	7890	7890	7889
Thu Nov 23 12:07:08 2023	1700737628	0	7890	7890	7890
Thu Nov 23 12:07:04 2023	1700737624	0	7890	7890	7890
Thu Nov 23 12:07:04 2023	1700737624	0	7890	7890	7890
Thu Nov 23 12:07:07 2023	1700737627	0	7890	7891	7890
Thu Nov 23 12:07:04 2023	1700737624	0	7891	7891	7891
Thu Nov 23 12:07:05 2023	1700737625	0	7891	7891	7891
Thu Nov 23 12:07:05 2023	1700737625	0	7891	7891	7891
Thu Nov 23 12:07:07 2023	1700737627	0	7891	7891	7891
Thu Nov 23 12:07:06 2023	1700737626	0	7891	7892	7891
Thu Nov 23 12:07:06 2023	1700737626	0	7892	7892	7892
Thu Nov 23 12:07:05 2023	1700737625	0	7893	7893	7892
Thu Nov 23 12:07:05 2023	1700737625	0	7893	7893	7893
Thu Nov 23 12:07:07 2023	1700737627	0	7894	7894	7894
Thu Nov 23 12:07:06 2023	1700737626	0	7895	7895	7895
Thu Nov 23 12:07:06 2023	1700737626	0	7895	7895	7895
Thu Nov 23 12:07:07 2023	1700737627	0	7895	7895	7895
Thu Nov 23 12:07:08 2023	1700737628	0	7895	7895	7895
Thu Nov 23 12:06:26 2023	1700737586	1	7898	7899	7898
Thu Nov 23 12:06:30 2023	1700737590	0	8081	8081	8081
Thu Nov 23 12:07:00 2023	1700737620	0	8112	8112	8112
Thu Nov 23 12:07:15 2023	1700737635	0	8126	8126	8126
