starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 23 12:17:47 2023	1700738267	0	2591	2591	2590
Thu Nov 23 12:17:52 2023	1700738272	0	2591	2591	2591
Thu Nov 23 12:17:47 2023	1700738267	0	2591	2591	2591
Thu Nov 23 12:17:52 2023	1700738272	0	2591	2591	2591
Thu Nov 23 12:17:47 2023	1700738267	0	2591	2591	2591
Thu Nov 23 12:17:52 2023	1700738272	0	2591	2591	2591
Thu Nov 23 12:17:47 2023	1700738267	0	2591	2591	2591
Thu Nov 23 12:17:47 2023	1700738267	0	2591	2591	2591
Thu Nov 23 12:17:47 2023	1700738267	0	2591	2591	2591
Thu Nov 23 12:17:42 2023	1700738262	0	2591	2591	2591
Thu Nov 23 12:17:47 2023	1700738267	0	2592	2592	2591
Thu Nov 23 12:17:42 2023	1700738262	0	2592	2592	2592
Thu Nov 23 12:17:47 2023	1700738267	0	2592	2592	2592
Thu Nov 23 12:17:42 2023	1700738262	0	2592	2592	2592
Thu Nov 23 12:17:47 2023	1700738267	0	2592	2592	2592
Thu Nov 23 12:17:42 2023	1700738262	0	2592	2592	2592
Thu Nov 23 12:17:34 2023	1700738254	0	2592	2592	2592
Thu Nov 23 12:17:47 2023	1700738267	0	2592	2592	2592
Thu Nov 23 12:17:42 2023	1700738262	0	2592	2592	2592
Thu Nov 23 12:17:34 2023	1700738254	0	2592	2592	2592
Thu Nov 23 12:17:47 2023	1700738267	0	2592	2592	2592
Thu Nov 23 12:17:42 2023	1700738262	0	2592	2592	2592
Thu Nov 23 12:17:42 2023	1700738262	0	2592	2592	2592
Thu Nov 23 12:17:49 2023	1700738269	0	2592	2592	2592
Thu Nov 23 12:17:42 2023	1700738262	0	2593	2593	2593
Thu Nov 23 12:17:49 2023	1700738269	0	2593	2593	2593
Thu Nov 23 12:17:42 2023	1700738262	0	2593	2593	2593
Thu Nov 23 12:17:49 2023	1700738269	0	2593	2593	2593
Thu Nov 23 12:17:42 2023	1700738262	0	2593	2593	2593
