starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 23 12:04:06 2023	1700737446	0	245	245	245
Thu Nov 23 12:03:55 2023	1700737435	0	246	246	246
Thu Nov 23 12:04:05 2023	1700737445	0	246	246	246
Thu Nov 23 12:04:14 2023	1700737454	0	246	246	246
Thu Nov 23 12:04:07 2023	1700737447	0	246	246	246
Thu Nov 23 12:04:08 2023	1700737448	0	247	247	247
Thu Nov 23 12:03:56 2023	1700737436	0	247	247	247
Thu Nov 23 12:04:15 2023	1700737455	0	247	247	247
Thu Nov 23 12:04:09 2023	1700737449	0	247	247	247
Thu Nov 23 12:04:20 2023	1700737460	0	247	247	247
Thu Nov 23 12:03:38 2023	1700737418	0	248	248	247
Thu Nov 23 12:04:15 2023	1700737455	0	248	248	247
Thu Nov 23 12:03:51 2023	1700737431	0	248	248	248
Thu Nov 23 12:04:14 2023	1700737454	0	248	248	248
Thu Nov 23 12:04:09 2023	1700737449	0	248	248	248
Thu Nov 23 12:04:12 2023	1700737452	0	249	249	248
Thu Nov 23 12:03:50 2023	1700737430	0	249	249	248
Thu Nov 23 12:03:38 2023	1700737418	0	249	249	249
Thu Nov 23 12:04:18 2023	1700737458	0	250	250	250
Thu Nov 23 12:04:17 2023	1700737457	0	251	251	250
Thu Nov 23 12:04:03 2023	1700737443	0	251	252	251
Thu Nov 23 12:04:12 2023	1700737452	0	252	252	252
Thu Nov 23 12:04:06 2023	1700737446	0	253	253	253
Thu Nov 23 12:03:32 2023	1700737412	0	256	256	256
Thu Nov 23 12:04:03 2023	1700737443	0	258	258	258
Thu Nov 23 12:04:05 2023	1700737445	0	268	268	268
Thu Nov 23 12:03:50 2023	1700737430	0	278	278	278
Thu Nov 23 12:04:00 2023	1700737440	0	279	279	279
Thu Nov 23 12:03:51 2023	1700737431	0	282	282	282
Thu Nov 23 12:03:55 2023	1700737435	0	286	286	286
Thu Nov 23 12:03:38 2023	1700737418	0	290	290	290
Thu Nov 23 12:03:52 2023	1700737432	0	291	291	290
Thu Nov 23 12:03:56 2023	1700737436	0	295	295	295
Thu Nov 23 12:03:59 2023	1700737439	0	301	301	301
Thu Nov 23 12:03:59 2023	1700737439	0	309	309	309
Thu Nov 23 12:03:53 2023	1700737433	0	322	322	322
Thu Nov 23 12:03:22 2023	1700737402	0	632	632	632
