starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 23 12:18:13 2023	1700738293	0	238	238	237
Thu Nov 23 12:18:44 2023	1700738324	0	753	753	753
Thu Nov 23 12:18:44 2023	1700738324	0	753	753	753
Thu Nov 23 12:18:44 2023	1700738324	0	753	753	753
Thu Nov 23 12:18:44 2023	1700738324	0	753	753	753
Thu Nov 23 12:18:49 2023	1700738329	0	4962	4962	4962
Thu Nov 23 12:18:49 2023	1700738329	0	4963	4963	4962
Thu Nov 23 12:18:49 2023	1700738329	0	4963	4963	4963
Thu Nov 23 12:18:49 2023	1700738329	0	4963	4963	4963
Thu Nov 23 12:18:49 2023	1700738329	0	4963	4963	4963
Thu Nov 23 12:18:49 2023	1700738329	0	4963	4963	4963
Thu Nov 23 12:18:49 2023	1700738329	0	4963	4963	4963
Thu Nov 23 12:18:49 2023	1700738329	0	4963	4963	4963
Thu Nov 23 12:18:49 2023	1700738329	0	4963	4963	4963
Thu Nov 23 12:18:49 2023	1700738329	0	4963	4963	4963
Thu Nov 23 12:18:49 2023	1700738329	0	4963	4963	4963
Thu Nov 23 12:18:49 2023	1700738329	0	4963	4963	4963
Thu Nov 23 12:18:49 2023	1700738329	0	4964	4964	4963
Thu Nov 23 12:18:49 2023	1700738329	0	4964	4964	4964
Thu Nov 23 12:18:49 2023	1700738329	0	4964	4964	4964
Thu Nov 23 12:18:49 2023	1700738329	0	4964	4964	4964
Thu Nov 23 12:18:49 2023	1700738329	0	4964	4964	4964
Thu Nov 23 12:18:49 2023	1700738329	0	4964	4964	4964
Thu Nov 23 12:18:49 2023	1700738329	0	4964	4964	4964
Thu Nov 23 12:18:49 2023	1700738329	0	4964	4964	4964
Thu Nov 23 12:18:49 2023	1700738329	0	4964	4964	4964
Thu Nov 23 12:18:49 2023	1700738329	0	4964	4964	4964
Thu Nov 23 12:18:49 2023	1700738329	0	4964	4964	4964
Thu Nov 23 12:18:49 2023	1700738329	0	4964	4964	4964
Thu Nov 23 12:18:49 2023	1700738329	0	4965	4965	4964
Thu Nov 23 12:18:49 2023	1700738329	0	4965	4965	4965
Thu Nov 23 12:18:49 2023	1700738329	0	4965	4965	4965
Thu Nov 23 12:18:18 2023	1700738298	0	5121	5121	5121
Thu Nov 23 12:18:18 2023	1700738298	0	5121	5121	5121
Thu Nov 23 12:18:18 2023	1700738298	0	5122	5122	5122
Thu Nov 23 12:18:18 2023	1700738298	0	5122	5122	5122
Thu Nov 23 12:18:18 2023	1700738298	0	5122	5122	5122
Thu Nov 23 12:18:18 2023	1700738298	0	5122	5122	5122
Thu Nov 23 12:18:18 2023	1700738298	0	5122	5122	5122
Thu Nov 23 12:18:18 2023	1700738298	0	5122	5122	5122
Thu Nov 23 12:18:18 2023	1700738298	0	5122	5122	5122
Thu Nov 23 12:18:18 2023	1700738298	0	5122	5122	5122
Thu Nov 23 12:18:18 2023	1700738298	0	5122	5122	5122
Thu Nov 23 12:18:18 2023	1700738298	0	5122	5122	5122
Thu Nov 23 12:18:18 2023	1700738298	0	5122	5122	5122
Thu Nov 23 12:18:18 2023	1700738298	0	5123	5123	5122
Thu Nov 23 12:18:18 2023	1700738298	0	5123	5123	5122
Thu Nov 23 12:18:18 2023	1700738298	0	5123	5123	5123
Thu Nov 23 12:18:18 2023	1700738298	0	5123	5123	5123
Thu Nov 23 12:18:18 2023	1700738298	0	5123	5123	5123
Thu Nov 23 12:18:18 2023	1700738298	0	5123	5123	5123
Thu Nov 23 12:18:18 2023	1700738298	0	5123	5123	5123
Thu Nov 23 12:18:18 2023	1700738298	0	5123	5123	5123
Thu Nov 23 12:18:18 2023	1700738298	0	5123	5123	5123
Thu Nov 23 12:18:18 2023	1700738298	0	5123	5123	5123
Thu Nov 23 12:18:18 2023	1700738298	0	5123	5123	5123
Thu Nov 23 12:18:18 2023	1700738298	0	5123	5123	5123
Thu Nov 23 12:18:18 2023	1700738298	0	5123	5123	5123
Thu Nov 23 12:18:18 2023	1700738298	0	5123	5124	5123
Thu Nov 23 12:18:18 2023	1700738298	0	5124	5124	5124
Thu Nov 23 12:18:18 2023	1700738298	0	5124	5124	5124
Thu Nov 23 12:18:18 2023	1700738298	0	5124	5124	5124
Thu Nov 23 12:18:18 2023	1700738298	0	5124	5124	5124
Thu Nov 23 12:18:18 2023	1700738298	0	5124	5124	5124
Thu Nov 23 12:18:23 2023	1700738303	0	5155	5155	5155
Thu Nov 23 12:18:23 2023	1700738303	0	5156	5156	5156
Thu Nov 23 12:18:23 2023	1700738303	0	5156	5156	5156
Thu Nov 23 12:18:23 2023	1700738303	0	5156	5156	5156
Thu Nov 23 12:18:23 2023	1700738303	0	5156	5156	5156
Thu Nov 23 12:18:23 2023	1700738303	0	5156	5156	5156
Thu Nov 23 12:18:23 2023	1700738303	0	5156	5156	5156
Thu Nov 23 12:18:23 2023	1700738303	0	5156	5156	5156
Thu Nov 23 12:18:23 2023	1700738303	0	5157	5157	5156
Thu Nov 23 12:18:23 2023	1700738303	0	5157	5157	5157
Thu Nov 23 12:18:23 2023	1700738303	0	5157	5157	5157
Thu Nov 23 12:18:23 2023	1700738303	0	5157	5157	5157
Thu Nov 23 12:18:23 2023	1700738303	0	5157	5157	5157
Thu Nov 23 12:18:23 2023	1700738303	0	5157	5157	5157
Thu Nov 23 12:18:23 2023	1700738303	0	5157	5157	5157
Thu Nov 23 12:18:23 2023	1700738303	0	5157	5157	5157
Thu Nov 23 12:18:23 2023	1700738303	0	5157	5157	5157
Thu Nov 23 12:18:23 2023	1700738303	0	5157	5157	5157
Thu Nov 23 12:18:23 2023	1700738303	0	5157	5157	5157
Thu Nov 23 12:18:23 2023	1700738303	0	5157	5157	5157
Thu Nov 23 12:18:45 2023	1700738325	0	5157	5157	5157
Thu Nov 23 12:18:23 2023	1700738303	0	5158	5158	5157
Thu Nov 23 12:18:23 2023	1700738303	0	5158	5158	5158
Thu Nov 23 12:18:23 2023	1700738303	0	5158	5158	5158
Thu Nov 23 12:18:45 2023	1700738325	0	5158	5158	5158
Thu Nov 23 12:18:23 2023	1700738303	0	5158	5158	5158
Thu Nov 23 12:18:23 2023	1700738303	0	5158	5158	5158
Thu Nov 23 12:18:45 2023	1700738325	0	5158	5158	5158
Thu Nov 23 12:18:23 2023	1700738303	0	5158	5158	5158
Thu Nov 23 12:18:45 2023	1700738325	0	5158	5158	5158
Thu Nov 23 12:18:23 2023	1700738303	0	5158	5158	5158
Thu Nov 23 12:18:23 2023	1700738303	0	5158	5158	5158
Thu Nov 23 12:18:23 2023	1700738303	0	5158	5158	5158
Thu Nov 23 12:18:23 2023	1700738303	0	5158	5159	5158
Thu Nov 23 12:18:23 2023	1700738303	0	5159	5159	5159
Thu Nov 23 12:18:23 2023	1700738303	0	5159	5159	5159
Thu Nov 23 12:18:13 2023	1700738293	1	5168	5168	5167
Thu Nov 23 12:18:13 2023	1700738293	1	5168	5168	5168
Thu Nov 23 12:18:13 2023	1700738293	1	5168	5169	5168
Thu Nov 23 12:18:13 2023	1700738293	1	5168	5169	5168
Thu Nov 23 12:18:13 2023	1700738293	1	5168	5169	5168
Thu Nov 23 12:18:13 2023	1700738293	1	5168	5169	5168
Thu Nov 23 12:18:13 2023	1700738293	1	5168	5169	5168
Thu Nov 23 12:18:13 2023	1700738293	1	5168	5169	5168
Thu Nov 23 12:18:13 2023	1700738293	1	5168	5169	5168
Thu Nov 23 12:18:13 2023	1700738293	1	5169	5169	5169
Thu Nov 23 12:18:13 2023	1700738293	1	5169	5169	5169
Thu Nov 23 12:18:13 2023	1700738293	1	5169	5169	5169
Thu Nov 23 12:18:13 2023	1700738293	1	5169	5170	5169
Thu Nov 23 12:18:13 2023	1700738293	1	5169	5170	5169
Thu Nov 23 12:18:13 2023	1700738293	1	5169	5170	5169
Thu Nov 23 12:18:13 2023	1700738293	1	5169	5170	5169
Thu Nov 23 12:18:13 2023	1700738293	1	5169	5170	5169
Thu Nov 23 12:18:13 2023	1700738293	1	5169	5170	5169
Thu Nov 23 12:18:13 2023	1700738293	1	5169	5170	5169
